x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,6152.6,6151.5,6152.1,4720.9,4720.0,4721.6,23349.4,23340.2,23382.4,19644.7,19652.8,19609.9,1123.2,1123.1,1123.1,1123.1,-10863575.0,-7910797.5,-7538705.0,1870.4,1869.7,1870.3,3690.6,3689.3,3690.3,4077.5,4074.9,4074.9,1123.1,1123.1,1123.0,1123.1,26974.7,27008.0,26977.9,114607.4,115243.0,115085.4,3847.1,3845.7,3846.7,3251.0,3251.1,3254.8,1123.1,1123.1,1123.1,1123.1,100008.3,100247.4,99847.9,4630.0,4635.6,4638.5,1122.9,1122.8,1122.8,2977.7,2978.6,2979.1,1123.1,1123.1,28.799999,37.16,0.0,whiskey_cuttysark
start,1123.0,1123.1,6151.5,6153.2,6153.9,4719.0,4718.9,4720.1,23391.0,23392.3,23396.4,19648.6,19619.0,19644.8,1123.2,1123.1,1123.1,1123.1,-9848544.0,-6834152.5,-6931321.0,1870.3,1869.8,1870.3,3687.7,3688.2,3689.6,4076.8,4076.9,4075.2,1123.2,1123.1,1123.1,1123.1,26995.8,27011.8,27031.0,114701.8,115067.3,115273.6,3846.3,3844.7,3845.8,3249.1,3249.2,3254.1,1123.1,1123.1,1123.1,1123.1,100046.8,100301.5,100243.1,4627.8,4632.3,4636.1,1122.8,1122.8,1122.8,2977.0,2978.0,2978.6,1123.1,1123.1,28.799999,37.16,1.8,whiskey_cuttysark
start,1123.0,1123.1,6150.1,6153.4,6151.2,4718.2,4718.9,4720.5,23408.2,23404.6,23402.2,19724.4,19710.1,19686.2,1123.1,1123.1,1123.1,1123.1,-8602993.0,-7529002.5,-7344676.5,1870.1,1869.8,1870.6,3688.2,3687.0,3688.9,4078.1,4074.8,4075.8,1123.1,1123.1,1123.1,1123.1,26966.7,26972.5,26977.5,114254.9,114870.7,115273.6,3845.5,3843.9,3844.4,3248.6,3249.5,3253.6,1123.1,1123.1,1123.1,1123.1,99926.3,100199.3,100254.2,4628.4,4631.0,4635.0,1122.9,1122.8,1122.8,2976.9,2978.1,2979.0,1123.1,1123.1,28.780001,37.16,3.6,whiskey_cuttysark
start,1123.0,1123.1,6149.9,6151.9,6151.3,4718.1,4718.7,4719.9,23382.7,23406.4,23399.8,19643.2,19683.0,19647.5,1123.1,1123.1,1123.1,1123.1,-9412768.0,-7617233.0,-7186775.0,1870.0,1869.8,1870.0,3687.7,3685.8,3686.7,4076.0,4075.1,4075.0,1123.1,1123.1,1123.1,1123.1,26976.5,26992.3,26991.8,114368.8,114619.8,115233.9,3845.2,3843.6,3844.3,3247.6,3248.2,3252.4,1123.1,1123.1,1123.1,1123.1,100254.2,100467.7,100757.6,4628.9,4632.5,4636.4,1122.8,1122.8,1122.8,2977.0,2977.7,2978.5,1123.1,1123.1,28.790001,37.110001,5.4,whiskey_cuttysark
start,1123.0,1123.1,6150.1,6148.3,6148.4,4717.1,4717.0,4718.0,23358.0,23386.7,23386.9,19664.3,19700.6,19658.7,1123.2,1123.1,1123.1,1123.1,-14079507.0,-6923118.5,-7409797.5,1870.2,1869.5,1870.0,3685.4,3686.3,3686.6,4077.2,4075.3,4075.8,1123.2,1123.1,1123.0,1123.1,26915.3,26986.9,26983.0,115338.4,115041.3,115048.1,3843.9,3842.5,3844.1,3248.6,3248.8,3252.9,1123.1,1123.1,1123.0,1123.1,100060.5,100569.6,100432.4,4630.0,4635.5,4637.5,1122.8,1122.8,1122.8,2977.7,2977.7,2979.1,1123.1,1123.1,28.799999,37.119999,7.2,whiskey_cuttysark
start,1123.0,1123.1,6146.8,6148.2,6149.4,4716.8,4716.9,4718.6,23384.9,23386.2,23398.9,19588.3,19645.3,19627.8,1123.1,1123.1,1123.1,1123.1,-9865152.0,-6985116.0,-8830241.0,1869.6,1869.4,1869.7,3685.6,3685.9,3685.7,4075.8,4074.8,4073.9,1123.1,1123.1,1123.1,1123.1,26960.2,26972.2,26986.2,114552.5,114944.1,115264.6,3844.2,3842.8,3843.6,3246.9,3247.2,3251.5,1123.1,1123.1,1123.1,1123.1,100071.6,100530.8,100791.4,4629.4,4634.4,4638.1,1122.8,1122.8,1122.8,2977.0,2978.1,2979.1,1123.1,1123.1,28.799999,37.139999,9.0,whiskey_cuttysark
start,1123.0,1123.1,6150.4,6150.3,6149.7,4716.1,4716.6,4717.9,23340.7,23359.8,23370.7,19669.9,19621.8,19604.9,1123.2,1123.1,1123.1,1123.1,-9307931.0,-8091334.5,-7195615.0,1869.5,1868.9,1869.7,3686.9,3685.4,3687.5,4076.1,4075.7,4073.2,1123.1,1123.1,1123.1,1123.1,26968.7,26996.5,26999.8,114266.1,114568.2,115278.2,3843.6,3841.9,3843.5,3247.2,3247.1,3251.5,1123.1,1123.1,1123.0,1123.1,100315.3,100793.2,100962.8,4629.8,4635.3,4638.3,1122.8,1122.8,1122.8,2977.9,2978.4,2978.7,1123.1,1123.1,28.790001,37.18,10.8,whiskey_cuttysark
start,1123.0,1123.1,6146.3,6146.7,6148.1,4715.5,4715.5,4716.5,23351.8,23364.7,23334.6,19711.5,19709.5,19722.7,1123.2,1123.1,1123.1,1123.1,-10823376.0,-7889460.5,-7052483.0,1868.8,1868.6,1869.3,3686.6,3686.2,3686.1,4076.7,4074.3,4074.2,1123.1,1123.1,1123.1,1123.1,26978.5,26988.5,26984.2,114394.5,114873.0,115429.4,3844.9,3844.1,3844.1,3247.4,3247.2,3251.2,1123.1,1123.1,1123.1,1123.1,100402.2,100791.4,100975.0,4627.5,4633.5,4636.3,1122.8,1122.8,1122.8,2977.9,2978.0,2978.9,1123.2,1123.1,28.799999,37.209999,12.6,whiskey_cuttysark
start,1123.0,1123.1,6143.9,6144.9,6145.9,4715.0,4715.6,4716.4,23348.8,23366.0,23378.7,19664.9,19673.6,19698.1,1123.1,1123.1,1123.1,1123.1,-10308432.0,-5633158.0,-7303414.5,1869.5,1868.9,1869.6,3684.2,3684.3,3685.2,4074.5,4072.7,4073.4,1123.1,1123.1,1123.0,1123.1,26957.0,26987.7,26983.2,114587.2,114902.3,115136.4,3843.6,3842.7,3843.8,3247.2,3247.2,3251.7,1123.1,1123.1,1123.0,1123.1,100366.9,100728.1,100552.4,4630.5,4634.0,4637.3,1122.9,1122.8,1122.8,2977.1,2977.4,2977.5,1123.1,1123.1,28.799999,37.259998,14.4,whiskey_cuttysark
start,1123.0,1123.1,6147.4,6146.0,6147.2,4715.5,4715.1,4716.0,23360.6,23354.6,23367.4,19699.0,19686.5,19705.0,1123.2,1123.1,1123.1,1123.1,-9915314.0,-8615662.0,-7495239.5,1869.3,1868.9,1869.5,3684.7,3685.5,3684.8,4074.6,4072.8,4072.4,1123.1,1123.1,1123.1,1123.1,26962.0,27001.9,26994.4,114598.5,114697.3,115336.1,3844.9,3844.3,3844.5,3248.3,3248.3,3253.2,1123.1,1123.1,1123.1,1123.1,100497.1,100813.1,100735.0,4627.5,4632.4,4635.2,1122.8,1122.8,1122.8,2977.0,2978.0,2978.8,1123.1,1123.1,28.799999,37.34,16.2,whiskey_cuttysark
start,1123.0,1123.1,6146.0,6145.2,6145.9,4715.9,4716.5,4716.3,23379.0,23369.6,23410.4,19617.7,19643.1,19624.8,1123.1,1123.1,1123.0,1123.1,-9027832.0,-8181867.0,-6939543.0,1869.6,1869.2,1869.8,3685.6,3686.4,3687.2,4075.3,4074.7,4073.8,1123.1,1123.1,1123.1,1123.1,26965.8,26982.7,26985.3,114346.5,114250.4,114935.1,3845.2,3843.2,3844.1,3248.3,3248.9,3252.9,1123.1,1123.1,1123.1,1123.1,100580.9,100497.1,101191.5,4626.7,4632.7,4636.6,1122.8,1122.8,1122.8,2977.2,2978.0,2978.7,1123.1,1123.1,28.799999,37.349998,18.0,whiskey_cuttysark
start,1123.0,1123.1,6145.7,6146.9,6146.7,4715.9,4716.6,4717.0,23370.9,23387.9,23392.2,19627.5,19641.4,19639.5,1123.1,1123.1,1123.1,1123.1,-11902411.0,-8387147.0,-7069528.5,1869.4,1868.9,1869.5,3687.0,3686.1,3687.7,4074.6,4071.7,4071.7,1123.2,1123.1,1123.1,1123.1,26956.3,26966.6,26974.7,113911.2,114465.0,114651.2,3844.3,3843.2,3843.7,3247.8,3247.4,3252.0,1123.2,1123.1,1123.0,1123.1,100447.9,100880.9,100966.2,4628.4,4633.7,4637.6,1122.8,1122.8,1122.8,2978.3,2977.7,2978.9,1123.1,1123.1,28.82,37.310001,19.8,whiskey_cuttysark
start,1123.0,1123.1,6143.3,6144.8,6144.3,4716.5,4716.9,4718.3,23387.7,23393.1,23399.8,19636.8,19647.7,19720.5,1123.2,1123.1,1123.0,1123.1,-9083905.0,-7519324.5,-6341500.5,1869.0,1869.0,1869.5,3686.8,3686.4,3687.4,4075.8,4073.0,4071.4,1123.2,1123.1,1123.1,1123.1,26946.9,26985.5,26966.9,114259.4,114520.0,114879.8,3844.2,3843.4,3843.1,3247.4,3247.5,3252.0,1123.1,1123.1,1123.0,1123.1,100317.0,100697.7,100498.8,4627.2,4633.2,4637.4,1122.8,1122.8,1122.8,2976.7,2977.2,2978.2,1123.1,1123.1,28.799999,37.23,21.6,whiskey_cuttysark
start,1123.0,1123.1,6145.6,6148.8,6147.3,4716.2,4716.9,4717.6,23313.5,23329.9,23334.7,19663.7,19660.0,19575.8,1123.2,1123.1,1123.1,1123.1,-9126420.0,-7597448.0,-8147681.0,1869.3,1869.0,1869.5,3686.0,3686.5,3686.1,4076.0,4074.3,4073.5,1123.2,1123.1,1123.1,1123.1,26948.3,26973.7,26985.2,113805.9,114591.7,114853.8,3843.9,3842.5,3843.0,3247.1,3247.2,3251.7,1123.1,1123.1,1123.0,1123.1,100013.4,100610.3,100840.1,4627.9,4632.4,4635.6,1122.8,1122.8,1122.8,2976.8,2977.4,2978.2,1123.1,1123.1,28.790001,37.240002,23.400000000000002,whiskey_cuttysark
