x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.1,1123.1,5469.9,5472.1,5471.3,4123.0,4123.1,4124.2,20540.3,20537.0,20547.6,16212.5,16201.6,16217.4,1123.2,1123.1,1123.1,1123.1,-13510475.0,-8222115.5,-5963338.0,1774.1,1773.7,1774.2,3024.2,3023.0,3023.3,3657.4,3656.9,3657.2,1123.1,1123.1,1123.1,1123.1,25848.1,25886.0,25899.0,108032.8,107729.4,108263.7,3652.4,3651.2,3651.5,2616.7,2617.0,2622.6,1123.1,1123.1,1123.0,1123.1,90002.1,90172.7,90085.9,4197.4,4200.2,4207.7,1122.9,1122.8,1122.8,2746.4,2747.2,2747.5,1123.2,1123.1,32.369999,29.440001,0.0,whiskey_tamnavulin
start,1123.1,1123.1,5469.9,5470.4,5470.3,4122.2,4121.9,4124.5,20534.3,20538.9,20572.9,16175.1,16188.9,16200.0,1123.2,1123.1,1123.1,1123.1,-8502958.0,-7743262.5,-7959231.5,1774.0,1773.7,1774.3,3024.5,3024.1,3024.6,3656.5,3655.6,3656.6,1123.1,1123.1,1123.1,1123.1,25887.2,25898.1,25901.1,107397.1,108066.7,108191.6,3652.6,3651.8,3651.8,2616.6,2616.8,2622.2,1123.1,1123.1,1123.1,1123.1,89825.2,90371.2,90254.1,4197.9,4199.4,4207.8,1122.9,1122.8,1122.8,2747.2,2747.2,2747.8,1123.1,1123.1,32.369999,29.48,1.8,whiskey_tamnavulin
start,1123.0,1123.1,5471.0,5471.2,5472.1,4122.6,4122.4,4124.2,20533.4,20551.9,20557.4,16198.8,16210.6,16212.8,1123.2,1123.1,1123.1,1123.1,-12367938.0,-8046815.5,-7707555.5,1774.1,1773.7,1774.2,3025.0,3023.4,3023.3,3655.3,3655.5,3656.4,1123.2,1123.1,1123.1,1123.1,25866.5,25895.9,25889.6,107834.6,108097.6,108642.7,3652.5,3651.6,3651.6,2616.1,2616.3,2621.8,1123.1,1123.1,1123.1,1123.1,90040.2,90386.6,90413.8,4197.6,4200.3,4202.1,1122.9,1122.8,1122.8,2746.6,2746.3,2747.2,1123.2,1123.1,32.389999,29.5,3.6,whiskey_tamnavulin
start,1123.0,1123.1,5470.9,5469.9,5471.9,4122.2,4123.0,4124.5,20567.1,20575.7,20566.6,16176.9,16173.5,16165.4,1123.2,1123.1,1123.1,1123.1,-10218401.0,-8136349.0,-8002783.5,1773.9,1773.8,1774.2,3024.9,3023.1,3023.3,3653.9,3654.3,3654.5,1123.2,1123.1,1123.1,1123.1,25869.1,25885.6,25877.7,107561.0,108279.7,108112.6,3653.0,3651.8,3652.5,2616.3,2616.7,2621.9,1123.1,1123.1,1123.1,1123.1,89829.4,90316.8,90448.1,4198.1,4200.9,4203.4,1122.9,1122.8,1122.8,2746.5,2746.6,2747.6,1123.2,1123.1,32.360001,29.459999,5.4,whiskey_tamnavulin
start,1123.1,1123.1,5470.0,5468.3,5470.4,4122.5,4123.2,4124.6,20533.8,20559.5,20543.4,16175.0,16194.1,16170.1,1123.2,1123.1,1123.1,1123.1,-14285800.0,-6914935.0,-6874306.5,1773.8,1773.3,1774.0,3025.0,3022.9,3023.7,3654.5,3654.0,3654.0,1123.1,1123.1,1123.1,1123.1,25827.7,25873.3,25875.0,107665.9,108218.6,108308.8,3653.6,3651.3,3651.3,2616.4,2616.8,2622.0,1123.1,1123.1,1123.1,1123.1,90043.7,90145.6,90575.5,4198.5,4202.4,4204.0,1122.9,1122.8,1122.8,2746.0,2746.8,2747.0,1123.1,1123.1,32.369999,29.450001,7.2,whiskey_tamnavulin
start,1123.0,1123.1,5469.4,5469.1,5469.7,4121.8,4122.2,4124.2,20542.0,20547.7,20557.9,16201.7,16212.9,16190.1,1123.2,1123.1,1123.1,1123.1,-10655801.0,-8315614.5,-7303414.5,1773.7,1773.4,1773.4,3023.3,3023.0,3021.5,3655.3,3655.0,3653.7,1123.1,1123.1,1123.1,1123.1,25880.4,25911.1,25895.6,107646.1,107859.5,108302.8,3653.1,3651.9,3651.7,2615.6,2616.5,2621.2,1123.1,1123.1,1123.1,1123.1,89934.3,90118.6,90251.3,4200.6,4206.0,4207.4,1122.9,1122.9,1122.8,2747.0,2747.2,2747.9,1123.2,1123.1,32.369999,29.469999,9.0,whiskey_tamnavulin
start,1123.0,1123.1,5469.2,5469.1,5469.8,4122.2,4122.4,4123.8,20530.5,20558.8,20541.6,16187.9,16196.6,16194.9,1123.2,1123.1,1123.1,1123.1,-10636427.0,-9412768.0,-8411265.0,1773.5,1773.1,1773.9,3023.6,3022.2,3023.2,3656.4,3655.7,3656.1,1123.1,1123.1,1123.1,1123.1,25853.1,25883.9,25875.0,107669.9,108069.7,108322.8,3652.4,3651.3,3651.7,2615.9,2616.1,2621.6,1123.1,1123.1,1123.1,1123.1,89818.3,90265.3,90202.6,4201.5,4204.8,4206.6,1122.9,1122.8,1122.8,2746.9,2747.1,2747.0,1123.2,1123.1,32.369999,29.48,10.8,whiskey_tamnavulin
start,1123.0,1123.1,5470.4,5469.3,5470.3,4122.5,4122.1,4123.8,20533.8,20536.5,20549.6,16225.7,16190.6,16193.0,1123.2,1123.1,1123.1,1123.1,-9815495.0,-8466042.0,-6834152.5,1773.3,1772.8,1773.7,3023.6,3022.8,3023.0,3657.3,3656.0,3656.9,1123.1,1123.1,1123.1,1123.1,25910.9,25931.8,25921.6,107503.7,108048.7,108288.7,3653.1,3651.7,3651.9,2615.9,2616.9,2622.2,1123.1,1123.1,1123.1,1123.1,90107.5,90238.1,90099.8,4197.0,4203.4,4205.2,1122.9,1122.8,1122.8,2746.7,2746.7,2747.2,1123.2,1123.1,32.369999,29.450001,12.6,whiskey_tamnavulin
start,1123.1,1123.1,5472.5,5471.6,5472.9,4121.4,4121.7,4123.0,20549.4,20550.7,20549.0,16217.1,16212.9,16208.9,1123.2,1123.1,1123.1,1123.1,-11735275.0,-7086656.5,-7258107.5,1773.4,1772.8,1773.5,3023.8,3021.6,3022.7,3655.8,3655.4,3656.7,1123.2,1123.1,1123.1,1123.1,25916.1,25914.8,25926.1,107600.6,107621.4,108534.8,3652.2,3651.5,3652.7,2616.1,2616.2,2621.9,1123.1,1123.1,1123.0,1123.1,89989.6,90209.6,90164.4,4200.3,4204.6,4202.5,1122.8,1122.8,1122.8,2747.0,2747.1,2746.9,1123.1,1123.1,32.369999,29.48,14.4,whiskey_tamnavulin
start,1123.1,1123.1,5469.7,5469.4,5471.8,4121.5,4121.8,4123.0,20544.0,20536.8,20548.1,16193.6,16166.4,16196.9,1123.2,1123.1,1123.1,1123.1,-11470657.0,-7847129.5,-7587594.0,1773.4,1773.1,1773.5,3023.9,3023.5,3023.5,3656.6,3656.0,3655.6,1123.1,1123.1,1123.1,1123.1,25882.5,25895.4,25907.4,107195.4,108050.7,108224.6,3652.4,3650.8,3651.9,2616.4,2616.8,2622.0,1123.1,1123.1,1123.1,1123.1,89917.0,90204.0,90369.8,4202.5,4200.7,4202.4,1122.9,1122.8,1122.8,2746.5,2746.7,2747.5,1123.2,1123.1,32.389999,29.48,16.2,whiskey_tamnavulin
