x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.1,1123.1,5699.8,5699.9,5699.9,4193.6,4193.6,4195.0,20339.7,20347.9,20346.3,17344.3,17384.5,17420.4,1123.1,1123.1,1123.1,1123.1,-11048225.0,-6720315.5,-6659117.5,1757.8,1757.2,1758.0,3278.5,3277.9,3278.9,4120.9,4119.3,4119.6,1123.1,1123.1,1123.1,1123.1,25718.6,25739.9,25742.3,107283.9,107844.6,108265.7,3650.3,3648.6,3648.8,3002.0,3002.4,3006.8,1123.1,1123.1,1123.1,1123.1,95654.5,95303.9,95281.4,4429.6,4432.7,4434.6,1122.9,1122.8,1122.8,2887.6,2888.1,2888.1,1123.1,1123.1,28.780001,29.809999,0.0,whiskey_tamnavulin
start,1123.0,1123.1,5699.6,5699.2,5698.1,4193.2,4192.7,4194.5,20359.9,20361.3,20361.3,17366.6,17388.3,17369.9,1123.2,1123.1,1123.1,1123.1,-11027399.0,-7400423.5,-7335467.0,1757.8,1757.1,1757.8,3278.5,3278.6,3278.8,4121.4,4120.0,4119.6,1123.1,1123.1,1123.1,1123.1,25704.1,25726.6,25748.2,107318.3,107675.8,107834.6,3649.9,3648.6,3648.9,3002.1,3002.5,3005.8,1123.1,1123.1,1123.1,1123.1,95270.6,95697.6,95605.3,4428.1,4432.5,4433.7,1122.9,1122.8,1122.8,2887.4,2888.4,2888.0,1123.1,1123.1,28.790001,29.85,1.8,whiskey_tamnavulin
start,1123.0,1123.1,5698.0,5697.6,5698.4,4192.7,4192.8,4193.6,20346.1,20349.9,20341.6,17370.9,17328.9,17324.5,1123.2,1123.1,1123.0,1123.1,-9566697.0,-6931321.0,-7504855.5,1757.7,1757.2,1757.9,3279.9,3279.6,3280.4,4122.0,4121.1,4121.3,1123.1,1123.1,1123.1,1123.1,25699.3,25731.5,25739.7,107201.3,107219.0,107997.9,3649.5,3649.0,3648.5,3001.6,3001.9,3006.2,1123.1,1123.1,1123.1,1123.1,95356.0,95887.4,95826.1,4428.5,4432.0,4434.0,1122.9,1122.8,1122.8,2886.5,2887.2,2887.6,1123.1,1123.1,28.790001,29.860001,3.6,whiskey_tamnavulin
start,1123.1,1123.1,5697.8,5697.6,5698.4,4193.2,4192.4,4193.7,20350.7,20360.2,20359.8,17348.0,17309.3,17338.3,1123.2,1123.1,1123.1,1123.1,-10924435.0,-7409797.5,-7010227.5,1757.6,1757.4,1758.0,3279.3,3279.1,3280.2,4121.6,4121.2,4121.1,1123.2,1123.1,1123.1,1123.1,25686.7,25716.8,25703.9,107554.1,108085.7,108187.6,3648.9,3648.4,3648.8,3001.3,3001.8,3005.9,1123.1,1123.1,1123.1,1123.1,95410.4,95653.0,95616.2,4428.5,4433.1,4435.6,1122.8,1122.8,1122.8,2887.6,2887.5,2888.2,1123.1,1123.1,28.780001,29.860001,5.4,whiskey_tamnavulin
start,1123.0,1123.1,5699.0,5697.3,5698.9,4192.2,4193.0,4193.7,20351.7,20350.4,20358.4,17357.5,17317.4,17310.8,1123.2,1123.1,1123.1,1123.1,-9653524.0,-7504855.5,-6906770.5,1757.5,1757.1,1757.6,3280.2,3279.9,3280.5,4121.9,4120.8,4120.4,1123.1,1123.1,1123.1,1123.1,25700.5,25715.5,25725.8,107362.6,107702.6,107914.2,3650.0,3648.5,3648.8,3001.8,3001.4,3006.0,1123.1,1123.1,1123.1,1123.1,95090.9,95298.5,95424.4,4430.3,4431.5,4434.1,1122.9,1122.8,1122.8,2887.7,2887.6,2888.2,1123.1,1123.1,28.790001,29.860001,7.2,whiskey_tamnavulin
start,1123.0,1123.1,5700.1,5699.3,5700.2,4192.0,4191.6,4193.9,20353.2,20354.5,20360.7,17280.4,17267.7,17323.9,1123.2,1123.1,1123.0,1123.1,-9307931.0,-8315614.5,-7294307.5,1757.9,1757.4,1757.8,3280.7,3279.3,3281.2,4121.9,4121.1,4120.9,1123.1,1123.1,1123.1,1123.1,25713.7,25749.5,25723.6,107059.1,108034.8,108087.7,3651.0,3649.4,3650.1,3001.6,3002.1,3006.6,1123.1,1123.1,1123.0,1123.1,95317.9,95677.2,95918.0,4429.5,4434.2,4436.0,1122.8,1122.8,1122.8,2888.2,2888.5,2888.5,1123.1,1123.1,28.790001,29.860001,9.0,whiskey_tamnavulin
start,1123.0,1123.1,5697.8,5699.0,5698.7,4192.6,4191.6,4194.5,20346.9,20357.8,20350.7,17327.1,17425.4,17390.2,1123.1,1123.1,1123.1,1123.1,-10147502.0,-7889460.5,-12074376.0,1757.5,1757.1,1757.7,3279.1,3278.9,3280.2,4123.5,4122.2,4122.2,1123.1,1123.1,1123.0,1123.1,25691.9,25722.3,25722.8,107538.3,107976.9,107789.9,3649.6,3648.8,3649.5,3001.1,3001.5,3005.9,1123.1,1123.1,1123.0,1123.1,95021.4,95310.1,95395.6,4429.2,4431.7,4435.4,1122.9,1122.8,1122.8,2886.6,2887.4,2888.0,1123.1,1123.1,28.799999,29.879999,10.8,whiskey_tamnavulin
start,1123.0,1123.1,5696.7,5698.9,5699.0,4193.3,4193.0,4194.2,20344.1,20355.0,20352.1,17326.5,17285.8,17325.4,1123.1,1123.1,1123.1,1123.1,-11293504.0,-7538705.0,-6914935.0,1757.4,1757.1,1757.7,3280.0,3279.4,3280.9,4122.3,4120.0,4120.9,1123.1,1123.1,1123.1,1123.1,25730.5,25733.6,25724.0,107147.3,107675.8,107995.9,3649.8,3649.5,3649.7,3002.0,3001.9,3005.9,1123.1,1123.1,1123.1,1123.1,95303.9,95563.1,95590.5,4428.7,4432.9,4435.3,1122.8,1122.8,1122.8,2888.1,2888.7,2888.5,1123.1,1123.1,28.790001,29.950001,12.6,whiskey_tamnavulin
start,1123.0,1123.1,5699.7,5700.2,5701.1,4192.6,4193.4,4194.6,20365.1,20367.9,20375.1,17344.8,17366.0,17360.9,1123.2,1123.1,1123.1,1123.1,-10965389.0,-7647104.5,-7495239.5,1758.1,1757.7,1758.2,3279.8,3279.3,3279.5,4120.6,4119.5,4119.6,1123.1,1123.1,1123.1,1123.1,25741.3,25743.1,25721.7,107141.4,107611.5,108210.6,3650.3,3649.3,3650.4,3001.8,3002.2,3006.0,1123.1,1123.1,1123.1,1123.1,95284.5,95488.3,95660.8,4428.4,4432.8,4434.8,1122.9,1122.8,1122.8,2888.1,2888.1,2888.9,1123.1,1123.1,28.799999,29.879999,14.4,whiskey_tamnavulin
start,1123.0,1123.1,5698.8,5698.5,5700.8,4192.7,4193.0,4194.2,20365.2,20354.3,20363.1,17356.5,17320.7,17301.2,1123.1,1123.1,1123.1,1123.1,-11111177.0,-6951913.0,-7103867.5,1757.7,1757.2,1757.5,3280.4,3280.8,3280.9,4121.1,4119.9,4119.5,1123.1,1123.1,1123.1,1123.1,25730.6,25729.2,25734.6,107433.6,107997.9,108318.8,3649.8,3648.7,3649.0,3001.3,3002.3,3005.8,1123.1,1123.1,1123.1,1123.1,95181.4,95461.0,95335.8,4428.7,4431.6,4435.1,1122.8,1122.8,1122.8,2888.0,2888.0,2888.6,1123.2,1123.1,28.780001,29.879999,16.2,whiskey_tamnavulin
start,1123.0,1123.1,5696.7,5699.6,5700.4,4194.2,4193.4,4194.8,20365.7,20364.6,20361.9,17313.7,17301.4,17333.8,1123.1,1123.1,1123.0,1123.1,-9367550.0,-8830241.0,-7743262.5,1757.5,1757.1,1758.1,3280.6,3279.3,3280.4,4120.9,4122.4,4122.6,1123.1,1123.1,1123.1,1123.1,25724.6,25727.9,25739.4,107161.1,107859.5,108434.2,3650.0,3649.4,3649.1,3001.4,3002.1,3006.2,1123.1,1123.1,1123.0,1123.1,95178.3,95660.8,95439.2,4429.5,4433.0,4436.5,1122.8,1122.8,1122.8,2888.0,2887.9,2889.2,1123.2,1123.1,28.799999,29.82,18.0,whiskey_tamnavulin
start,1123.0,1123.1,5697.2,5697.1,5699.3,4194.4,4194.1,4194.8,20346.5,20360.3,20359.4,17347.2,17349.9,17358.6,1123.2,1123.1,1123.1,1123.1,-11515817.0,-8387147.0,-6697235.0,1757.7,1757.2,1757.6,3280.8,3280.1,3280.3,4122.8,4122.6,4122.6,1123.1,1123.1,1123.1,1123.1,25719.1,25738.3,25728.0,107414.9,107749.2,108105.6,3650.3,3649.2,3649.7,3001.5,3001.0,3005.7,1123.1,1123.1,1123.1,1123.1,95118.0,95523.3,95546.0,4430.2,4433.7,4435.3,1122.8,1122.8,1122.8,2887.9,2887.4,2888.6,1123.1,1123.1,28.790001,29.91,19.8,whiskey_tamnavulin
start,1123.0,1123.1,5697.0,5697.4,5697.2,4193.4,4193.6,4195.5,20352.4,20357.1,20371.9,17321.3,17305.0,17308.2,1123.1,1123.1,1123.0,1123.1,-9566697.0,-8080158.5,-7372445.0,1757.6,1757.2,1757.8,3280.7,3280.9,3280.4,4123.6,4123.2,4122.9,1123.1,1123.1,1123.1,1123.1,25713.8,25740.8,25745.4,107405.0,107883.3,107609.5,3650.4,3649.7,3650.1,3002.0,3002.2,3006.6,1123.1,1123.1,1123.1,1123.1,95624.1,95966.8,95770.4,4429.3,4433.3,4437.0,1122.8,1122.8,1122.8,2888.2,2888.4,2888.9,1123.2,1123.1,28.790001,29.91,21.6,whiskey_tamnavulin
start,1123.0,1123.1,5698.2,5698.5,5700.2,4194.8,4194.5,4196.1,20347.9,20336.0,20351.9,17376.5,17365.2,17361.8,1123.1,1123.1,1123.1,1123.1,-8540198.0,-8515335.0,-6766958.0,1758.0,1757.0,1757.4,3281.2,3280.5,3280.5,4123.5,4122.7,4122.8,1123.2,1123.1,1123.1,1123.1,25708.9,25716.9,25741.4,107461.2,108148.6,108210.6,3651.4,3650.1,3650.5,3002.1,3001.7,3006.5,1123.1,1123.1,1123.1,1123.1,95302.4,95021.4,95381.6,4430.3,4434.0,4434.0,1122.8,1122.8,1122.8,2888.3,2888.2,2888.4,1123.1,1123.1,28.82,29.84,23.400000000000002,whiskey_tamnavulin
start,1123.0,1123.1,5698.6,5699.1,5700.9,4194.5,4194.1,4195.6,20348.6,20345.2,20352.2,17357.2,17338.3,17348.0,1123.1,1123.1,1123.1,1123.1,-10924435.0,-7826133.5,-7438061.0,1757.6,1757.1,1757.8,3280.5,3279.9,3281.5,4122.7,4121.5,4121.8,1123.1,1123.1,1123.1,1123.1,25722.7,25745.7,25748.7,107310.4,107904.2,107816.7,3651.1,3650.4,3650.9,3001.6,3002.0,3006.5,1123.1,1123.1,1123.0,1123.1,95121.1,95801.0,95571.7,4430.9,4433.1,4435.5,1122.9,1122.8,1122.8,2887.8,2888.0,2889.1,1123.1,1123.1,28.790001,29.809999,25.2,whiskey_tamnavulin
start,1123.0,1123.1,5698.0,5697.9,5700.0,4194.4,4194.5,4195.5,20350.5,20345.9,20352.8,17404.8,17381.6,17358.5,1123.2,1123.1,1123.1,1123.1,-9750058.0,-6674312.5,-6850157.5,1757.8,1757.4,1758.0,3281.8,3281.5,3280.8,4121.5,4119.7,4120.3,1123.2,1123.1,1123.1,1123.1,25718.5,25720.6,25728.1,107289.8,107774.0,108019.8,3651.6,3650.1,3649.3,3001.6,3001.9,3006.5,1123.1,1123.1,1123.1,1123.1,95576.4,95821.4,95718.7,4432.0,4435.4,4435.8,1122.8,1122.8,1122.8,2888.2,2887.9,2888.7,1123.1,1123.1,28.790001,29.780001,27.0,whiskey_tamnavulin
start,1123.0,1123.1,5697.0,5698.0,5698.3,4193.8,4194.1,4196.3,20354.4,20363.4,20362.6,17293.9,17303.1,17297.3,1123.1,1123.1,1123.1,1123.1,-8924538.0,-6914935.0,-7587594.0,1757.5,1757.1,1757.6,3279.3,3279.8,3280.3,4122.7,4120.2,4119.2,1123.1,1123.1,1123.1,1123.1,25709.7,25749.7,25738.0,107320.3,107904.2,108124.6,3651.0,3650.1,3650.3,3002.4,3002.1,3006.9,1123.1,1123.1,1123.1,1123.1,95134.2,95632.6,95674.1,4431.5,4435.5,4436.9,1122.9,1122.8,1122.8,2887.2,2887.9,2888.1,1123.1,1123.1,28.780001,29.76,28.8,whiskey_tamnavulin
