x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,5981.8,5980.9,5981.4,4607.8,4608.1,4609.6,21053.9,21059.8,21063.6,19250.7,19246.6,19229.1,1123.1,1123.1,1123.1,1123.1,-9991520.0,-7052483.0,-6065354.5,1782.9,1782.7,1783.5,3334.5,3334.1,3334.8,3763.9,3763.0,3763.0,1123.1,1123.1,1123.1,1123.1,24313.1,24341.5,24340.8,111424.8,111966.5,112075.9,3549.5,3547.7,3548.3,3009.9,3010.3,3014.6,1123.1,1123.1,1123.1,1123.1,100092.2,100446.2,100157.3,4552.7,4558.5,4560.7,1122.8,1122.8,1122.8,2923.8,2924.4,2924.5,1123.1,1123.1,28.34,36.32,0.0,whiskey_tamnavulin
start,1123.0,1123.1,5981.6,5981.1,5981.9,4605.8,4605.6,4608.1,21069.5,21071.8,21073.2,19272.3,19249.2,19238.2,1123.1,1123.1,1123.1,1123.1,-9701550.0,-7052483.0,-6327782.0,1783.2,1782.7,1783.2,3335.1,3334.3,3334.5,3764.2,3762.1,3762.5,1123.2,1123.1,1123.1,1123.1,24336.7,24353.4,24336.8,111375.0,111897.9,112380.5,3548.8,3547.4,3547.6,3009.5,3010.5,3014.5,1123.1,1123.1,1123.1,1123.1,100441.0,100559.3,100467.7,4552.1,4555.4,4558.4,1122.8,1122.8,1122.8,2923.0,2923.9,2924.1,1123.1,1123.1,28.309999,36.259998,1.8,whiskey_tamnavulin
start,1123.0,1123.1,5981.4,5982.0,5983.8,4605.3,4604.8,4606.9,21074.3,21078.6,21076.0,19273.4,19239.9,19229.6,1123.1,1123.1,1123.1,1123.1,-9991520.0,-6697235.0,-7344676.5,1782.5,1782.2,1782.9,3333.7,3333.1,3334.4,3763.5,3762.0,3761.8,1123.1,1123.1,1123.1,1123.1,24335.5,24351.0,24366.5,111400.4,111614.0,111797.4,3549.0,3547.2,3546.9,3009.3,3009.8,3014.8,1123.1,1123.1,1123.0,1123.1,99999.8,100403.9,100777.5,4549.5,4554.9,4557.4,1122.8,1122.8,1122.8,2923.0,2923.9,2925.0,1123.1,1123.1,28.34,36.259998,3.6,whiskey_tamnavulin
start,1123.0,1123.1,5979.1,5981.8,5982.7,4604.3,4605.4,4605.8,21060.7,21066.0,21066.6,19248.0,19249.7,19237.5,1123.1,1123.1,1123.1,1123.1,-9285769.0,-7303414.5,-7125499.0,1782.2,1782.0,1782.4,3332.3,3331.5,3333.5,3764.0,3762.7,3761.9,1123.1,1123.1,1123.1,1123.1,24309.9,24307.8,24327.1,111307.1,111707.8,111766.5,3548.6,3546.7,3547.8,3010.1,3010.6,3014.4,1123.1,1123.1,1123.1,1123.1,100264.6,100329.9,100665.7,4550.1,4555.6,4557.7,1122.8,1122.8,1122.8,2923.1,2924.4,2924.6,1123.1,1123.1,28.32,36.34,5.4,whiskey_tamnavulin
start,1123.0,1123.1,5983.3,5982.1,5983.8,4605.8,4605.7,4606.4,21052.9,21083.9,21058.4,19259.0,19251.3,19294.6,1123.1,1123.1,1123.1,1123.1,-8245293.0,-7267123.5,-6728044.5,1782.4,1782.1,1782.7,3333.5,3332.3,3333.0,3765.4,3764.4,3763.0,1123.1,1123.1,1123.1,1123.1,24317.9,24340.0,24364.5,111638.5,111907.6,111920.4,3548.2,3547.4,3547.0,3009.3,3009.7,3014.5,1123.1,1123.1,1123.0,1123.1,100195.9,100068.2,100478.1,4551.9,4555.2,4559.3,1122.8,1122.8,1122.8,2924.0,2924.5,2924.8,1123.1,1123.1,28.32,36.360001,7.2,whiskey_tamnavulin
start,1123.0,1123.1,5982.6,5980.6,5981.7,4605.2,4605.1,4607.6,21076.6,21060.5,21067.3,19266.1,19255.7,19208.4,1123.1,1123.1,1123.1,1123.1,-10326629.0,-7249114.0,-7027068.5,1782.4,1782.1,1782.6,3330.2,3331.8,3331.3,3763.5,3762.2,3763.1,1123.1,1123.1,1123.1,1123.1,24322.5,24361.2,24351.6,111375.0,111970.8,112086.6,3549.3,3547.8,3548.6,3010.1,3010.0,3014.2,1123.1,1123.1,1123.0,1123.1,100053.6,100153.8,100587.8,4551.1,4555.1,4557.7,1122.8,1122.8,1122.8,2923.0,2923.7,2924.5,1123.1,1123.1,28.34,36.34,9.0,whiskey_tamnavulin
start,1123.1,1123.1,5981.3,5981.1,5983.2,4605.8,4605.8,4606.6,21058.7,21063.2,21061.0,19271.2,19276.8,19263.5,1123.1,1123.1,1123.1,1123.1,-10254225.0,-7587594.0,-6197070.5,1782.6,1782.3,1783.0,3331.6,3331.9,3332.5,3765.2,3763.0,3762.3,1123.1,1123.1,1123.1,1123.1,24306.9,24329.6,24344.5,111734.5,111918.3,112307.2,3549.6,3548.2,3549.0,3010.7,3011.0,3014.9,1123.1,1123.1,1123.1,1123.1,99896.5,100138.4,100372.1,4552.2,4556.9,4560.0,1122.9,1122.8,1122.8,2923.9,2923.9,2924.4,1123.1,1123.1,28.309999,36.27,10.8,whiskey_tamnavulin
start,1123.0,1123.1,5981.6,5980.8,5983.8,4604.4,4605.3,4606.7,21070.3,21071.2,21065.6,19260.1,19127.6,19132.9,1123.1,1123.1,1123.0,1123.1,-10308432.0,-6223441.0,-7335467.0,1782.8,1782.4,1783.1,3332.5,3332.7,3333.3,3765.1,3764.0,3762.1,1123.1,1123.1,1123.1,1123.1,24303.2,24304.2,24337.9,111476.8,111918.3,111819.9,3548.1,3546.7,3548.2,3010.1,3010.4,3015.0,1123.1,1123.1,1123.1,1123.1,100152.1,100194.2,100444.5,4552.1,4557.6,4560.6,1122.8,1122.8,1122.8,2923.8,2923.8,2924.5,1123.1,1123.1,28.32,36.299999,12.6,whiskey_tamnavulin
start,1123.0,1123.1,5985.9,5984.8,5984.6,4604.0,4604.4,4604.4,21048.1,21055.4,21056.9,19216.8,19196.2,19175.1,1123.2,1123.1,1123.1,1123.1,-10944875.0,-6674312.5,-6543662.5,1782.7,1782.4,1783.0,3331.4,3332.4,3331.9,3764.8,3763.5,3762.8,1123.1,1123.1,1123.1,1123.1,24330.3,24349.9,24328.7,111736.6,111839.1,112140.3,3548.7,3547.4,3548.2,3010.3,3009.9,3014.3,1123.1,1123.1,1123.1,1123.1,99986.9,100317.0,99756.8,4552.5,4556.9,4560.4,1122.8,1122.8,1122.8,2925.2,2925.8,2926.3,1123.1,1123.1,28.309999,36.299999,14.4,whiskey_tamnavulin
start,1123.0,1123.1,5981.5,5982.2,5984.7,4605.3,4605.9,4607.8,21058.1,21056.0,21060.0,19229.6,19236.6,19164.5,1123.2,1123.1,1123.0,1123.1,-8711891.0,-6968475.5,-6403978.5,1782.7,1782.3,1782.8,3331.5,3332.7,3332.0,3764.8,3762.7,3764.1,1123.1,1123.1,1123.1,1123.1,24308.4,24309.0,24324.7,111335.7,112052.3,112197.3,3548.5,3547.0,3548.0,3010.1,3010.2,3014.8,1123.1,1123.1,1123.1,1123.1,100093.9,99971.6,100076.7,4551.1,4554.5,4558.6,1122.8,1122.8,1122.8,2924.1,2924.4,2924.8,1123.2,1123.1,28.32,36.299999,16.2,whiskey_tamnavulin
start,1123.1,1123.1,5980.1,5982.3,5983.0,4605.3,4606.2,4607.3,21072.9,21066.5,21087.5,19234.9,19232.3,19182.6,1123.1,1123.1,1123.1,1123.1,-10427870.0,-7900115.0,-6976786.0,1782.8,1782.1,1782.9,3332.2,3332.6,3331.7,3766.8,3764.7,3764.5,1123.1,1123.1,1123.1,1123.1,24320.1,24306.5,24326.3,111583.1,112168.3,112010.4,3548.6,3547.6,3548.3,3011.0,3011.3,3015.4,1123.1,1123.1,1123.0,1123.1,100143.6,100341.9,100384.1,4551.6,4557.6,4559.9,1122.8,1122.8,1122.8,2924.6,2924.3,2925.2,1123.1,1123.1,28.32,36.299999,18.0,whiskey_tamnavulin
start,1123.0,1123.1,5982.3,5981.5,5983.7,4605.9,4604.0,4605.3,21064.5,21068.2,21065.3,19084.5,19118.3,19137.0,1123.2,1123.1,1123.0,1123.1,-9782667.0,-7078082.0,-5467322.0,1782.8,1782.4,1783.0,3333.4,3332.7,3333.0,3766.3,3763.8,3763.6,1123.1,1123.1,1123.1,1123.1,24314.3,24322.2,24360.6,111375.0,112073.7,112027.6,3550.0,3547.7,3548.0,3010.5,3010.8,3014.8,1123.1,1123.1,1123.1,1123.1,100173.6,100669.2,100539.4,4554.1,4558.6,4562.2,1122.8,1122.8,1122.8,2923.8,2924.6,2925.5,1123.1,1123.1,28.32,36.279999,19.8,whiskey_tamnavulin
start,1123.0,1123.1,5981.6,5982.8,5985.2,4605.0,4605.4,4606.7,21087.8,21091.9,21077.4,19165.9,19174.3,19200.9,1123.2,1123.1,1123.1,1123.1,-9766336.0,-6024752.5,-7400423.5,1783.6,1783.1,1783.1,3333.2,3332.7,3333.7,3765.7,3764.0,3764.4,1123.2,1123.1,1123.1,1123.1,24324.6,24326.9,24340.9,111581.0,112115.6,112608.7,3549.6,3547.8,3549.5,3009.9,3010.3,3015.2,1123.1,1123.1,1123.0,1123.1,100159.0,100539.4,100261.1,4554.3,4558.6,4560.7,1122.8,1122.8,1122.8,2924.3,2924.8,2925.5,1123.1,1123.1,28.309999,36.290001,21.6,whiskey_tamnavulin
start,1123.0,1123.1,5981.9,5982.0,5985.0,4606.6,4607.0,4608.7,21044.2,21058.6,21056.9,19247.1,19245.8,19213.8,1123.2,1123.1,1123.1,1123.1,-7921510.0,-6697235.0,-7186775.0,1782.8,1782.5,1782.9,3331.3,3331.4,3332.0,3764.1,3763.1,3764.1,1123.1,1123.1,1123.1,1123.1,24303.9,24327.8,24328.3,111505.5,111885.1,112107.0,3549.8,3548.2,3548.9,3010.7,3010.9,3014.6,1123.1,1123.1,1123.1,1123.1,100171.0,100535.9,100318.7,4553.3,4556.8,4560.0,1122.9,1122.8,1122.8,2924.7,2925.6,2925.5,1123.1,1123.1,28.32,36.27,23.400000000000002,whiskey_tamnavulin
start,1123.0,1123.1,5982.4,5983.9,5982.4,4605.0,4605.4,4606.0,21066.4,21071.7,21074.9,19195.5,19208.2,19168.0,1123.2,1123.1,1123.1,1123.1,-10578725.0,-7519324.5,-6587877.0,1782.7,1782.2,1782.9,3331.2,3330.9,3331.7,3766.0,3763.9,3764.0,1123.1,1123.1,1123.1,1123.1,24332.7,24344.8,24353.1,111410.0,111834.9,111992.2,3549.0,3546.3,3548.3,3010.5,3010.3,3014.0,1123.1,1123.1,1123.1,1123.1,100055.3,100417.7,100453.1,4551.8,4555.7,4559.6,1122.8,1122.8,1122.8,2923.3,2924.0,2924.9,1123.1,1123.1,28.32,36.23,25.2,whiskey_tamnavulin
