x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,5995.9,5998.0,5998.0,4605.6,4605.6,4607.3,22019.0,22050.1,22025.9,19310.0,19368.7,19302.1,1123.1,1123.1,1123.1,1123.1,-10734009.0,-7231192.0,-7587594.0,1789.1,1788.8,1789.2,3443.6,3443.5,3445.0,3932.0,3930.5,3930.4,1123.1,1123.1,1123.1,1123.1,25580.7,25606.7,25621.9,112060.9,112369.7,112757.4,3654.0,3653.0,3653.1,3151.6,3151.8,3156.6,1123.1,1123.1,1123.1,1123.1,102447.0,102364.6,102469.5,4654.2,4657.9,4662.0,1122.8,1122.8,1122.8,2979.4,2979.6,2979.8,1123.1,1123.1,28.76,36.52,0.0,whiskey_laphroaig
start,1123.0,1123.1,5997.1,5997.4,5998.3,4605.5,4605.9,4607.5,22045.8,22038.0,22037.1,19243.0,19241.7,19287.1,1123.2,1123.1,1123.1,1123.1,-9271054.0,-7637121.5,-6681936.5,1788.7,1788.4,1789.2,3443.2,3443.2,3443.4,3934.2,3931.8,3931.0,1123.1,1123.1,1123.1,1123.1,25609.2,25636.4,25619.4,111728.0,112098.4,112799.8,3654.1,3652.8,3653.3,3151.3,3151.7,3155.9,1123.1,1123.1,1123.1,1123.1,101833.6,101819.4,102125.1,4653.0,4658.0,4660.5,1122.9,1122.8,1122.8,2977.7,2978.2,2979.7,1123.1,1123.1,28.790001,36.470001,1.8,whiskey_laphroaig
start,1123.0,1123.1,5998.8,6000.5,5999.5,4606.4,4606.1,4607.5,22031.6,22045.7,22033.6,19244.5,19247.6,19240.8,1123.1,1123.1,1123.1,1123.1,-11271744.0,-7774133.0,-7363165.0,1789.1,1788.7,1789.2,3442.9,3442.3,3443.6,3934.5,3932.5,3932.8,1123.2,1123.1,1123.1,1123.1,25564.9,25615.1,25605.2,111865.9,112376.2,112456.1,3653.2,3652.2,3652.6,3150.1,3151.4,3155.1,1123.1,1123.1,1123.1,1123.1,101882.4,101995.2,102037.9,4652.5,4655.8,4658.9,1122.9,1122.8,1122.8,2979.3,2979.3,2980.2,1123.2,1123.1,28.76,36.419998,3.6,whiskey_laphroaig
start,1123.0,1123.1,5998.6,5998.7,5999.3,4606.1,4606.9,4608.8,22018.5,22036.4,22053.9,19299.7,19272.0,19299.0,1123.1,1123.1,1123.1,1123.1,-10077580.0,-8136349.0,-6914935.0,1788.8,1788.5,1789.1,3443.2,3443.6,3442.4,3934.2,3933.1,3932.5,1123.1,1123.1,1123.1,1123.1,25571.3,25596.8,25598.9,111803.9,112371.9,112735.7,3653.1,3652.0,3652.8,3150.3,3150.5,3155.2,1123.1,1123.1,1123.1,1123.1,101721.1,102121.6,102236.7,4650.3,4655.4,4657.9,1122.8,1122.8,1122.8,2979.3,2978.6,2980.0,1123.1,1123.1,28.75,36.34,5.4,whiskey_laphroaig
start,1123.0,1123.1,5996.7,5997.9,5997.3,4605.8,4606.0,4607.0,22018.3,22023.4,22022.8,19272.4,19285.1,19274.0,1123.1,1123.1,1123.1,1123.1,-10465179.0,-7267123.5,-7372445.0,1789.0,1788.4,1789.2,3441.1,3441.6,3441.7,3934.5,3933.8,3934.2,1123.1,1123.1,1123.1,1123.1,25588.9,25616.4,25605.3,112153.2,112452.9,112509.1,3653.4,3652.4,3653.1,3150.5,3150.9,3155.5,1123.1,1123.1,1123.1,1123.1,101631.0,101918.8,101925.0,4654.1,4659.3,4661.7,1122.8,1122.8,1122.8,2977.8,2979.0,2980.0,1123.1,1123.1,28.780001,36.330002,7.2,whiskey_laphroaig
start,1123.1,1123.1,5994.9,5995.6,5999.5,4606.1,4605.8,4607.5,22041.3,22023.5,22036.6,19309.8,19284.0,19280.3,1123.1,1123.1,1123.1,1123.1,-9848544.0,-7134189.0,-7186775.0,1788.9,1788.7,1789.2,3442.5,3442.3,3442.8,3933.0,3932.0,3931.5,1123.1,1123.1,1123.1,1123.1,25603.6,25589.7,25591.6,111920.4,112462.6,112488.6,3653.2,3651.5,3652.3,3150.2,3150.3,3154.8,1123.1,1123.1,1123.0,1123.1,101764.5,101614.3,101634.6,4653.0,4657.7,4660.0,1122.9,1122.8,1122.8,2979.2,2979.7,2980.0,1123.1,1123.1,28.780001,36.310001,9.0,whiskey_laphroaig
start,1123.0,1123.1,5997.2,5997.5,5997.9,4605.1,4605.8,4606.4,22035.6,22020.1,22019.8,19255.0,19289.6,19268.6,1123.2,1123.1,1123.1,1123.1,-10465179.0,-8147681.0,-7169160.5,1788.5,1788.3,1788.5,3442.4,3442.1,3442.8,3930.8,3930.0,3929.2,1123.1,1123.1,1123.1,1123.1,25589.4,25594.1,25610.5,111773.9,112193.0,112610.9,3652.4,3651.3,3652.2,3149.6,3150.2,3154.5,1123.1,1123.1,1123.1,1123.1,101933.8,102179.5,102487.4,4652.0,4656.9,4659.7,1122.9,1122.8,1122.8,2978.4,2979.3,2980.2,1123.1,1123.1,28.76,36.349998,10.8,whiskey_laphroaig
start,1123.0,1123.1,5996.3,5997.0,5997.2,4605.1,4605.7,4606.6,22029.8,22023.6,22022.8,19274.2,19281.4,19251.2,1123.1,1123.1,1123.1,1123.1,-8565205.0,-7707555.5,-6923118.5,1788.6,1788.3,1788.8,3441.0,3442.5,3442.8,3933.2,3931.7,3933.1,1123.1,1123.1,1123.1,1123.1,25624.5,25625.0,25611.9,111497.0,112287.8,112844.4,3653.0,3651.5,3651.4,3149.8,3150.5,3154.8,1123.1,1123.1,1123.1,1123.1,101806.1,102231.3,102298.4,4652.1,4657.4,4659.1,1122.8,1122.8,1122.8,2979.1,2980.0,2980.7,1123.1,1123.1,28.76,36.380001,12.6,whiskey_laphroaig
start,1123.0,1123.1,5996.9,5998.9,5996.4,4605.7,4605.4,4606.9,22035.7,22027.6,22035.8,19299.5,19273.9,19275.5,1123.1,1123.1,1123.1,1123.1,-8711891.0,-7276162.5,-6882394.0,1789.0,1788.6,1789.1,3441.8,3441.7,3443.1,3931.2,3929.9,3929.2,1123.2,1123.1,1123.1,1123.1,25609.2,25637.7,25648.2,111849.8,111863.7,112893.4,3652.6,3651.3,3651.9,3150.3,3150.7,3155.0,1123.1,1123.1,1123.0,1123.1,101966.7,102338.6,102207.2,4654.1,4657.3,4659.9,1122.8,1122.8,1122.8,2979.4,2979.7,2980.8,1123.1,1123.1,28.76,36.349998,14.4,whiskey_laphroaig
start,1123.0,1123.1,5995.2,5995.9,5998.2,4604.9,4606.3,4608.0,22028.0,22020.9,22046.0,19271.3,19268.9,19280.1,1123.1,1123.1,1123.1,1123.1,-9685488.0,-7095251.0,-7249114.0,1788.9,1788.5,1789.1,3443.2,3442.7,3443.9,3930.8,3930.1,3929.1,1123.2,1123.1,1123.1,1123.1,25630.5,25639.0,25661.8,111889.4,112063.0,112746.6,3653.6,3652.5,3652.8,3150.6,3151.4,3155.9,1123.1,1123.1,1123.1,1123.1,101864.6,102024.5,102387.0,4654.8,4658.7,4662.4,1122.9,1122.8,1122.8,2978.5,2978.6,2979.5,1123.1,1123.1,28.76,36.360001,16.2,whiskey_laphroaig
