x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,5582.9,5583.6,5583.8,4399.1,4399.0,4402.0,20369.5,20368.2,20375.9,17095.1,17064.3,17087.5,1123.1,1123.1,1123.1,1123.1,-10129930.0,-8466042.0,-8136349.0,1794.9,1794.8,1795.2,3295.6,3294.5,3294.0,3764.4,3764.5,3765.0,1123.1,1123.1,1123.1,1123.1,25801.5,25843.3,25826.3,108885.3,109269.7,109439.4,3766.6,3764.7,3765.1,2742.7,2743.4,2748.7,1123.2,1123.1,1123.1,1123.1,95113.3,95616.2,95380.1,4361.9,4362.5,4364.2,1122.9,1122.8,1122.8,2791.8,2791.8,2792.9,1123.1,1123.1,32.48,32.369999,0.0,whiskey_cuttysark
start,1123.0,1123.1,5583.0,5583.8,5583.0,4400.0,4399.7,4400.7,20363.4,20364.8,20377.2,17144.9,17152.0,17158.6,1123.1,1123.1,1123.1,1123.1,-11630289.0,-7052483.0,-7627164.5,1794.8,1794.6,1795.3,3297.0,3295.6,3295.4,3767.7,3765.7,3766.3,1123.2,1123.1,1123.1,1123.1,25788.4,25809.6,25819.1,108937.0,109370.8,109687.7,3765.8,3763.5,3764.1,2743.5,2743.6,2749.2,1123.2,1123.1,1123.1,1123.1,95225.6,95278.3,95461.0,4357.0,4361.2,4367.4,1122.9,1122.8,1122.8,2791.0,2791.7,2793.0,1123.2,1123.1,32.48,32.369999,1.8,whiskey_cuttysark
start,1123.1,1123.1,5582.5,5582.3,5580.9,4400.1,4399.9,4401.9,20370.3,20367.7,20364.5,17162.9,17145.0,17110.7,1123.2,1123.1,1123.1,1123.1,-11359292.0,-7677211.0,-8641115.0,1795.3,1794.7,1795.2,3297.7,3296.2,3297.5,3766.9,3766.0,3765.9,1123.1,1123.1,1123.1,1123.1,25831.6,25858.8,25859.3,109038.5,109320.8,109433.2,3765.8,3764.4,3764.8,2742.9,2743.6,2748.6,1123.1,1123.1,1123.1,1123.1,95124.2,95461.0,95558.5,4358.1,4361.2,4362.1,1122.9,1122.8,1122.8,2791.7,2792.0,2792.4,1123.2,1123.1,32.5,32.389999,3.6,whiskey_cuttysark
start,1123.0,1123.1,5582.2,5584.0,5585.2,4401.3,4400.5,4401.9,20342.8,20361.6,20355.6,17187.8,17158.8,17171.9,1123.1,1123.1,1123.1,1123.1,-12899747.0,-8256930.5,-7657113.5,1795.4,1794.9,1795.5,3298.2,3297.2,3297.0,3768.0,3766.7,3767.5,1123.2,1123.1,1123.1,1123.1,25850.3,25850.2,25866.1,109191.2,109597.2,109736.0,3766.8,3765.0,3765.8,2743.3,2743.7,2749.1,1123.1,1123.1,1123.1,1123.1,95262.0,95625.6,95581.1,4362.2,4363.3,4367.1,1122.9,1122.8,1122.9,2791.6,2791.4,2792.7,1123.1,1123.1,32.48,32.349998,5.4,whiskey_cuttysark
start,1123.1,1123.1,5582.6,5582.7,5583.5,4401.1,4401.1,4403.4,20366.3,20371.5,20370.8,17125.1,17148.7,17141.7,1123.2,1123.1,1123.1,1123.1,-11758864.0,-9551078.0,-8411265.0,1795.0,1794.8,1795.6,3298.3,3297.3,3297.3,3766.8,3766.5,3766.3,1123.1,1123.1,1123.1,1123.1,25801.6,25831.5,25828.7,108972.5,109456.8,109697.9,3767.4,3765.6,3766.6,2743.3,2744.2,2749.3,1123.2,1123.1,1123.1,1123.1,95477.4,95477.4,95630.3,4364.0,4364.6,4367.5,1122.9,1122.8,1122.8,2790.2,2791.2,2792.0,1123.1,1123.1,32.490002,32.299999,7.2,whiskey_cuttysark
start,1123.0,1123.1,5581.7,5583.5,5583.0,4400.9,4401.5,4402.3,20357.7,20359.1,20361.3,17180.8,17203.4,17188.1,1123.2,1123.1,1123.1,1123.1,-10904073.0,-8339323.0,-7052483.0,1795.2,1795.1,1795.4,3299.4,3298.6,3299.0,3767.5,3766.7,3767.1,1123.1,1123.1,1123.1,1123.1,25820.1,25838.7,25880.8,109259.5,109736.0,109828.7,3767.5,3766.6,3766.7,2744.2,2744.4,2750.3,1123.1,1123.1,1123.1,1123.1,95205.4,95696.0,95488.3,4362.8,4368.8,4369.0,1122.8,1122.8,1122.8,2791.4,2791.2,2792.1,1123.1,1123.1,32.490002,32.330002,9.0,whiskey_cuttysark
start,1123.1,1123.1,5583.8,5583.5,5585.4,4401.1,4400.8,4403.1,20363.9,20355.8,20375.2,17118.5,17092.1,17113.5,1123.1,1123.1,1123.1,1123.1,-12213018.0,-8628370.0,-8628370.0,1795.3,1795.0,1795.4,3298.3,3298.4,3297.9,3768.9,3767.6,3768.2,1123.1,1123.1,1123.1,1123.1,25836.8,25856.6,25874.1,108191.6,109531.6,109770.0,3767.3,3765.3,3767.0,2744.7,2745.0,2750.2,1123.1,1123.1,1123.1,1123.1,95086.3,95703.1,95735.2,4361.2,4365.3,4366.5,1122.8,1122.8,1122.8,2791.3,2792.7,2792.5,1123.2,1123.1,32.5,32.299999,10.8,whiskey_cuttysark
start,1123.0,1123.1,5582.1,5582.4,5582.8,4400.2,4400.4,4402.0,20353.8,20363.0,20365.8,17128.6,17136.2,17134.8,1123.2,1123.1,1123.1,1123.1,-10060250.0,-8641115.0,-8280304.0,1795.2,1794.7,1795.4,3299.3,3298.2,3298.6,3767.6,3766.9,3767.4,1123.2,1123.1,1123.1,1123.1,25843.7,25859.5,25869.3,108998.9,109416.9,109655.8,3767.4,3766.5,3766.7,2744.3,2744.0,2749.8,1123.1,1123.1,1123.1,1123.1,95167.5,95945.6,95691.3,4364.7,4364.3,4367.4,1122.8,1122.8,1122.8,2791.3,2791.1,2792.6,1123.1,1123.1,32.490002,32.360001,12.6,whiskey_cuttysark
start,1123.0,1123.1,5582.6,5582.4,5584.3,4401.5,4401.3,4402.6,20330.0,20345.1,20359.4,17161.9,17161.0,17123.9,1123.1,1123.1,1123.1,1123.1,-11711782.0,-8870409.0,-8502958.0,1795.5,1795.3,1795.8,3298.8,3297.9,3298.9,3767.3,3765.3,3766.2,1123.1,1123.1,1123.1,1123.1,25837.9,25842.6,25872.3,109105.7,109315.6,109862.8,3766.8,3765.6,3766.1,2744.6,2744.5,2749.8,1123.1,1123.1,1123.1,1123.1,95387.8,95786.1,95812.0,4359.6,4368.2,4367.1,1122.8,1122.8,1122.8,2791.5,2791.8,2792.1,1123.2,1123.1,32.490002,32.380001,14.4,whiskey_cuttysark
start,1123.1,1123.1,5581.5,5581.3,5583.4,4401.1,4401.2,4403.0,20357.2,20369.9,20356.6,17086.4,17108.2,17076.4,1123.2,1123.1,1123.1,1123.1,-11735275.0,-7826133.5,-6993467.0,1795.4,1795.0,1795.4,3297.7,3296.9,3298.6,3768.4,3768.2,3767.0,1123.2,1123.1,1123.1,1123.1,25859.0,25869.4,25856.3,109040.6,109425.0,109767.9,3767.1,3764.5,3766.0,2744.6,2744.8,2750.0,1123.2,1123.1,1123.1,1123.1,95346.6,95743.0,95826.1,4363.7,4363.6,4370.2,1122.9,1122.8,1122.8,2790.2,2791.3,2792.2,1123.2,1123.1,32.490002,32.380001,16.2,whiskey_cuttysark
start,1123.0,1123.1,5583.1,5581.8,5583.0,4400.5,4400.5,4402.0,20371.2,20369.5,20377.1,17097.5,17067.2,17073.2,1123.2,1123.1,1123.1,1123.1,-11538531.0,-16810446.0,-7519324.5,1795.8,1795.6,1795.9,3299.0,3296.7,3299.4,3766.9,3766.9,3767.6,1123.1,1123.1,1123.1,1123.1,25856.8,25878.2,25880.7,108814.4,109351.4,109502.9,3767.8,3765.9,3766.4,2744.1,2744.9,2750.6,1123.1,1123.1,1123.1,1123.1,95810.4,95921.2,95683.5,4358.9,4366.8,4366.3,1122.9,1122.8,1122.8,2791.2,2791.5,2792.8,1123.2,1123.1,32.490002,32.419998,18.0,whiskey_cuttysark
start,1123.0,1123.1,5581.8,5582.5,5584.2,4400.2,4401.7,4402.4,20348.1,20352.4,20341.2,17033.2,17046.7,17045.1,1123.1,1123.1,1123.1,1123.1,-10763634.0,-7627164.5,-7657113.5,1795.7,1795.0,1795.6,3299.2,3299.5,3299.4,3767.8,3767.1,3767.7,1123.2,1123.1,1123.1,1123.1,25828.7,25841.8,25840.5,109293.2,109414.8,109584.9,3768.2,3767.0,3766.7,2744.8,2744.7,2750.1,1123.1,1123.1,1123.1,1123.1,95461.0,95457.9,95812.0,4361.6,4365.7,4370.5,1122.9,1122.8,1122.8,2792.0,2793.2,2793.7,1123.2,1123.1,32.459999,32.380001,19.8,whiskey_cuttysark
start,1123.0,1123.1,5583.1,5582.5,5583.9,4401.8,4400.7,4402.7,20346.8,20372.7,20339.1,17074.3,17090.4,17098.1,1123.2,1123.1,1123.1,1123.1,-8692474.0,-7980948.0,-6858188.5,1795.9,1795.2,1795.7,3300.5,3299.6,3299.4,3767.5,3766.5,3766.6,1123.1,1123.1,1123.1,1123.1,25850.4,25854.0,25862.8,108853.9,109517.2,109587.0,3767.2,3765.9,3766.0,2743.9,2744.0,2749.6,1123.1,1123.1,1123.1,1123.1,95445.4,95680.4,95866.9,4360.5,4365.7,4372.9,1122.9,1122.8,1122.8,2791.5,2792.7,2793.0,1123.2,1123.1,32.48,32.419998,21.6,whiskey_cuttysark
start,1123.0,1123.1,5585.1,5586.7,5585.5,4400.4,4401.0,4402.3,20363.4,20347.3,20349.0,17125.4,17128.2,17117.4,1123.2,1123.1,1123.1,1123.1,-18483524.0,-7943021.0,-6514515.0,1795.6,1795.0,1795.8,3300.1,3299.4,3298.8,3767.4,3765.7,3767.5,1123.2,1123.1,1123.1,1123.1,25824.2,25863.0,25827.1,108853.9,109289.1,109521.3,3767.4,3766.4,3766.4,2744.7,2745.2,2750.1,1123.1,1123.1,1123.1,1123.1,95279.9,95760.2,95483.6,4362.2,4366.9,4367.3,1122.9,1122.8,1122.8,2792.2,2792.5,2793.1,1123.2,1123.1,32.48,32.360001,23.400000000000002,whiskey_cuttysark
start,1123.0,1123.1,5585.3,5585.1,5585.9,4400.1,4401.5,4402.6,20333.6,20364.7,20352.4,17121.6,17124.7,17108.4,1123.2,1123.1,1123.1,1123.1,-10218401.0,-8552683.0,-7991851.0,1795.4,1794.7,1795.4,3300.6,3298.9,3298.6,3767.8,3766.4,3767.1,1123.1,1123.1,1123.1,1123.1,25855.7,25863.0,25864.3,108853.9,109285.0,109485.5,3768.2,3766.8,3767.2,2745.1,2745.4,2751.3,1123.2,1123.1,1123.1,1123.1,95619.4,95721.8,96127.6,4361.6,4365.5,4369.3,1122.9,1122.8,1122.9,2792.5,2792.3,2792.7,1123.2,1123.1,32.490002,32.349998,25.2,whiskey_cuttysark
start,1123.0,1123.1,5582.3,5583.0,5583.7,4403.1,4402.2,4404.7,20361.1,20366.6,20366.3,17095.5,17115.4,17103.4,1123.2,1123.1,1123.1,1123.1,-13386808.0,-8453807.0,-6914935.0,1795.2,1794.9,1795.5,3299.2,3298.3,3300.3,3769.1,3767.7,3767.3,1123.2,1123.1,1123.1,1123.1,25870.2,25876.5,25867.5,109285.0,109408.7,109717.5,3767.4,3766.8,3766.9,2744.4,2744.9,2750.3,1123.1,1123.1,1123.1,1123.1,95110.2,95680.4,95596.7,4359.9,4364.7,4365.3,1122.9,1122.8,1122.8,2791.8,2792.7,2793.3,1123.1,1123.1,32.48,32.400002,27.0,whiskey_cuttysark
start,1123.0,1123.1,5583.1,5581.9,5583.1,4401.7,4402.3,4403.4,20359.8,20355.5,20362.3,17122.9,17112.9,17129.8,1123.1,1123.1,1123.1,1123.1,-10308432.0,-7495239.5,-8080158.5,1795.2,1794.8,1795.3,3302.3,3301.1,3301.0,3768.7,3767.6,3768.6,1123.1,1123.1,1123.1,1123.1,25846.9,25858.9,25838.1,108941.1,109635.2,109890.6,3768.2,3767.0,3767.7,2745.2,2745.7,2750.9,1123.1,1123.1,1123.1,1123.1,95378.5,95638.9,96102.4,4360.9,4364.0,4373.4,1122.9,1122.8,1122.8,2792.0,2792.7,2793.6,1123.2,1123.1,32.490002,32.380001,28.8,whiskey_cuttysark
start,1123.0,1123.1,5584.5,5584.9,5584.2,4401.7,4401.9,4403.6,20359.2,20354.0,20349.0,17106.4,17112.8,17138.6,1123.2,1123.1,1123.1,1123.1,-12149606.0,-8924538.0,-7607327.5,1795.5,1794.8,1795.5,3301.8,3301.4,3301.4,3770.9,3769.1,3770.0,1123.2,1123.1,1123.1,1123.1,25832.5,25871.0,25865.9,109230.9,109605.5,109780.3,3768.3,3766.8,3766.7,2744.2,2744.5,2749.9,1123.1,1123.1,1123.1,1123.1,94695.3,95571.7,95656.1,4363.0,4365.0,4367.9,1122.9,1122.8,1122.8,2791.7,2792.1,2792.7,1123.2,1123.1,32.48,32.360001,30.6,whiskey_cuttysark
start,1123.1,1123.1,5583.3,5584.8,5584.8,4400.7,4402.7,4404.0,20351.7,20353.9,20351.3,17134.8,17136.4,17122.4,1123.2,1123.1,1123.1,1123.1,-12149606.0,-8280304.0,-7943021.0,1795.2,1794.6,1795.2,3300.8,3299.4,3300.6,3768.3,3766.6,3768.7,1123.2,1123.1,1123.1,1123.1,25846.1,25867.8,25852.0,108729.5,109370.8,109784.4,3767.9,3766.4,3766.8,2744.0,2744.6,2750.1,1123.2,1123.1,1123.1,1123.1,95152.8,95480.5,95472.7,4364.1,4368.6,4370.7,1122.9,1122.8,1122.8,2792.9,2793.4,2793.8,1123.2,1123.1,32.490002,32.360001,32.4,whiskey_cuttysark
