x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,6008.0,6008.2,6011.7,4828.7,4829.9,4830.8,21577.2,21571.9,21566.4,19286.1,19331.0,19305.5,1123.2,1123.1,1123.1,1123.1,-9271054.0,-9322765.0,-7647104.5,1901.7,1901.1,1901.8,4019.9,4020.1,4021.6,4578.9,4576.5,4576.3,1123.1,1123.1,1123.1,1123.1,28302.2,28323.8,28307.8,115824.8,116534.3,116727.3,4394.7,4391.4,4392.4,3456.7,3457.6,3462.5,1123.1,1123.1,1123.1,1123.1,105174.8,105176.7,105323.4,4719.0,4725.7,4727.6,1122.8,1122.8,1122.8,2986.0,2986.2,2987.1,1123.1,1123.1,29.73,34.490002,0.0,whiskey_cuttysark
start,1123.0,1123.1,6008.3,6008.5,6008.5,4829.7,4829.0,4831.1,21575.0,21577.9,21580.2,19323.9,19346.4,19335.4,1123.1,1123.1,1123.1,1123.1,-9256385.0,-8046815.5,-8245293.0,1901.4,1900.9,1901.8,4016.0,4017.1,4017.5,4578.1,4577.4,4577.4,1123.1,1123.1,1123.1,1123.1,28271.3,28323.1,28336.6,115839.7,116722.6,116757.5,4392.7,4391.5,4391.1,3456.4,3456.2,3461.5,1123.1,1123.1,1123.1,1123.1,104859.9,105382.2,105025.6,4719.0,4726.2,4727.3,1122.8,1122.8,1122.8,2984.4,2985.4,2986.4,1123.1,1123.1,29.700001,34.470001,1.8,whiskey_cuttysark
start,1123.0,1123.1,6006.3,6007.5,6008.4,4829.6,4829.2,4831.4,21571.5,21565.0,21602.3,19302.3,19313.5,19279.9,1123.2,1123.1,1123.1,1123.1,-9898537.0,-8411265.0,-7587594.0,1901.4,1901.0,1901.6,4018.4,4017.6,4018.0,4575.7,4575.2,4575.0,1123.2,1123.1,1123.1,1123.1,28330.2,28348.3,28361.9,115656.5,116427.6,116534.3,4392.0,4391.4,4391.5,3456.3,3456.6,3462.1,1123.1,1123.1,1123.1,1123.1,105081.3,105169.1,105191.8,4719.7,4726.0,4729.6,1122.8,1122.8,1122.8,2984.9,2985.3,2986.8,1123.1,1123.1,29.74,34.450001,3.6,whiskey_cuttysark
start,1123.0,1123.1,6007.2,6008.0,6008.9,4828.4,4827.8,4830.6,21550.9,21601.9,21585.1,19288.5,19252.6,19276.2,1123.1,1123.1,1123.1,1123.1,-8711891.0,-7476082.5,-6290360.0,1900.9,1900.5,1901.1,4016.4,4017.0,4017.6,4578.0,4576.7,4576.8,1123.2,1123.1,1123.1,1123.1,28305.7,28338.6,28314.9,116079.9,116233.3,116627.2,4391.2,4389.5,4390.9,3455.9,3456.8,3461.9,1123.1,1123.1,1123.1,1123.1,105317.7,105376.5,105557.2,4721.1,4725.9,4730.3,1122.9,1122.8,1122.8,2984.3,2985.5,2986.3,1123.1,1123.1,29.73,34.439999,5.4,whiskey_cuttysark
start,1123.0,1123.1,6009.3,6008.7,6009.5,4829.9,4829.4,4830.7,21578.4,21582.3,21591.0,19289.4,19347.5,19318.7,1123.1,1123.1,1123.1,1123.1,-11174852.0,-8411265.0,-8159044.5,1901.3,1901.1,1901.4,4016.9,4018.5,4018.3,4578.7,4578.8,4578.7,1123.1,1123.1,1123.0,1123.1,28314.4,28349.3,28337.7,115783.5,116550.5,116953.6,4391.6,4390.1,4390.8,3456.5,3456.3,3462.1,1123.1,1123.1,1123.0,1123.1,105273.2,105300.7,105280.8,4719.0,4724.9,4728.2,1122.8,1122.8,1122.8,2984.9,2986.0,2986.7,1123.1,1123.1,29.73,34.450001,7.2,whiskey_cuttysark
start,1123.0,1123.1,6005.5,6008.2,6008.4,4828.4,4829.9,4830.8,21616.7,21614.9,21618.2,19313.5,19305.8,19362.5,1123.2,1123.1,1123.1,1123.1,-9949039.0,-7587594.0,-6697235.0,1901.2,1900.9,1901.2,4018.9,4018.4,4019.1,4578.0,4574.9,4576.0,1123.1,1123.1,1123.1,1123.1,28323.9,28338.9,28340.4,115990.1,116493.7,116691.2,4391.9,4389.9,4391.3,3456.0,3456.4,3461.9,1123.1,1123.1,1123.1,1123.1,105282.7,105592.4,105236.3,4718.7,4724.2,4727.2,1122.8,1122.8,1122.8,2984.1,2985.0,2986.0,1123.1,1123.1,29.700001,34.450001,9.0,whiskey_cuttysark
start,1123.0,1123.1,6007.3,6009.0,6008.6,4827.9,4829.1,4830.5,21592.1,21581.8,21574.5,19349.2,19351.0,19394.2,1123.1,1123.1,1123.1,1123.1,-8653897.0,-8803664.0,-7400423.5,1901.3,1900.8,1901.1,4017.3,4017.7,4019.2,4577.3,4574.5,4576.5,1123.1,1123.1,1123.1,1123.1,28282.9,28351.6,28341.9,115670.2,116555.2,116398.6,4391.9,4390.3,4390.5,3457.3,3458.0,3463.1,1123.1,1123.1,1123.1,1123.1,104904.1,105347.1,105415.5,4718.5,4724.4,4727.5,1122.8,1122.8,1122.8,2985.6,2986.2,2987.1,1123.1,1123.1,29.73,34.48,10.8,whiskey_cuttysark
start,1123.0,1123.1,6008.6,6007.9,6007.3,4828.8,4829.1,4829.7,21602.5,21607.5,21634.6,19282.9,19303.8,19299.6,1123.1,1123.1,1123.1,1123.1,-10165135.0,-7495239.5,-7151632.0,1901.1,1900.6,1901.2,4017.9,4017.2,4018.4,4578.2,4577.4,4578.3,1123.1,1123.1,1123.1,1123.1,28322.7,28344.1,28332.6,116105.2,116588.9,117133.9,4391.2,4390.0,4391.6,3455.3,3456.3,3462.2,1123.1,1123.1,1123.1,1123.1,104954.0,104979.4,104859.9,4720.8,4726.2,4729.8,1122.9,1122.8,1122.8,2986.1,2986.3,2987.2,1123.1,1123.1,29.76,34.48,12.6,whiskey_cuttysark
start,1123.0,1123.1,6006.9,6006.3,6010.1,4828.1,4828.0,4830.2,21557.5,21570.5,21584.1,19259.3,19263.4,19236.5,1123.1,1123.1,1123.1,1123.1,-9367550.0,-7335467.0,-7476082.5,1901.0,1900.6,1901.0,4018.3,4018.7,4018.9,4577.9,4577.1,4577.2,1123.1,1123.1,1123.1,1123.1,28322.7,28368.6,28354.4,116174.4,116634.2,117006.2,4391.0,4390.1,4390.7,3455.4,3456.1,3461.0,1123.2,1123.1,1123.1,1123.1,105038.8,105186.1,105228.7,4720.9,4725.5,4730.3,1122.9,1122.8,1122.8,2984.9,2985.5,2986.7,1123.1,1123.1,29.700001,34.470001,14.4,whiskey_cuttysark
start,1123.0,1123.1,6007.5,6009.0,6007.6,4827.2,4827.2,4829.8,21581.5,21580.3,21585.9,19338.6,19305.6,19323.2,1123.1,1123.1,1123.1,1123.1,-9183729.0,-7419194.5,-7889460.5,1900.8,1900.5,1901.3,4017.8,4018.2,4019.4,4577.5,4575.5,4576.1,1123.1,1123.1,1123.1,1123.1,28285.9,28332.5,28321.9,116261.0,116584.2,116843.8,4391.1,4389.2,4390.0,3455.3,3455.9,3461.4,1123.1,1123.1,1123.0,1123.1,105031.3,105440.2,105573.4,4719.6,4724.2,4727.9,1122.9,1122.8,1122.8,2984.5,2985.4,2986.1,1123.1,1123.1,29.719999,34.439999,16.2,whiskey_cuttysark
start,1123.0,1123.1,6007.3,6007.7,6009.7,4827.0,4827.0,4829.1,21577.6,21576.1,21577.1,19293.1,19322.0,19297.3,1123.1,1123.1,1123.1,1123.1,-7519324.5,-6882394.0,-7186775.0,1900.9,1900.5,1900.8,4017.2,4017.3,4017.8,4578.5,4577.1,4577.2,1123.1,1123.1,1123.1,1123.1,28316.0,28354.7,28350.6,116186.0,116586.5,116812.3,4391.1,4390.4,4389.9,3455.5,3455.2,3461.1,1123.1,1123.1,1123.1,1123.1,104709.8,105186.1,105104.9,4720.7,4726.6,4730.3,1122.9,1122.8,1122.8,2985.6,2986.1,2986.5,1123.1,1123.1,29.74,34.439999,18.0,whiskey_cuttysark
start,1123.0,1123.1,6008.4,6010.2,6008.9,4827.6,4827.5,4829.3,21565.8,21567.9,21587.2,19306.1,19310.3,19348.9,1123.1,1123.1,1123.1,1123.1,-10763634.0,-7363165.0,-6842145.5,1900.6,1900.0,1900.4,4018.4,4018.5,4019.7,4580.9,4579.2,4579.4,1123.2,1123.1,1123.1,1123.1,28300.3,28345.7,28362.4,115983.2,116172.1,116868.3,4391.6,4390.0,4390.6,3456.5,3456.5,3462.0,1123.1,1123.1,1123.1,1123.1,104915.4,105406.9,105581.0,4719.8,4723.6,4727.9,1122.8,1122.8,1122.8,2984.4,2984.7,2985.6,1123.1,1123.1,29.719999,34.439999,19.8,whiskey_cuttysark
