x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Temperature,Humidity,time,odor_label
start,1123.0,1123.1,6591.4,6591.6,6592.4,5552.9,5552.5,5554.6,26337.4,26339.5,26338.3,21288.6,21334.7,21316.8,1123.1,1123.1,1123.1,1123.1,-12315863.0,-7647104.5,-7538705.0,2317.7,2317.3,2317.5,4836.1,4836.9,4838.7,6655.3,6656.7,6653.4,1123.2,1123.1,1123.1,1123.1,36508.0,36523.0,36550.7,130062.4,130528.1,131205.8,5819.4,5817.8,5819.1,4315.8,4316.4,4321.9,1123.1,1123.1,1123.0,1123.1,103783.8,103888.8,103713.9,4826.1,4832.1,4837.0,1122.9,1122.8,1122.8,3103.5,3104.2,3104.6,1123.1,1123.1,29.77,35.290001,18.0,whiskey_cuttysark
start,1123.0,1123.1,6588.6,6590.1,6590.4,5553.3,5553.0,5554.0,26320.9,26340.3,26340.6,21390.6,21406.1,21378.9,1123.2,1123.1,1123.1,1123.1,-12871365.0,-8170440.0,-7069528.5,2317.4,2316.7,2317.2,4837.5,4836.9,4839.0,6655.3,6656.2,6653.3,1123.2,1123.1,1123.1,1123.1,36533.4,36554.0,36557.8,130246.2,131058.9,131202.9,5820.0,5818.8,5817.5,4316.7,4316.9,4322.2,1123.1,1123.1,1123.1,1123.1,104002.4,104266.6,104121.8,4826.0,4830.2,4834.8,1122.9,1122.8,1122.8,3103.0,3104.4,3105.9,1123.2,1123.1,29.799999,35.279999,19.8,whiskey_cuttysark
start,1123.0,1123.1,6589.2,6589.1,6589.4,5552.5,5552.5,5554.1,26367.3,26367.1,26375.6,21325.1,21351.4,21352.3,1123.1,1123.1,1123.1,1123.1,-9458423.0,-9055782.0,-7112504.5,2317.2,2317.2,2317.6,4837.4,4837.9,4839.9,6657.0,6653.9,6654.6,1123.2,1123.1,1123.1,1123.1,36493.1,36574.3,36569.4,130141.9,131169.1,131235.3,5819.4,5820.5,5818.2,4316.1,4316.7,4322.1,1123.1,1123.1,1123.1,1123.1,103774.6,104251.7,104056.1,4827.5,4833.7,4838.1,1122.9,1122.8,1122.8,3102.9,3104.1,3105.3,1123.1,1123.1,29.790001,35.290001,21.6,whiskey_cuttysark
start,1123.0,1123.1,6586.8,6588.2,6589.5,5552.2,5552.2,5555.5,26333.8,26327.4,26353.9,21424.6,21375.2,21332.6,1123.2,1123.1,1123.1,1123.1,-11337278.0,-7485649.0,-7258107.5,2317.6,2317.5,2317.9,4838.0,4838.6,4838.7,6657.5,6654.4,6653.4,1123.1,1123.1,1123.1,1123.1,36573.2,36587.5,36579.2,130014.7,130770.3,131387.0,5820.6,5818.4,5818.6,4316.2,4317.2,4322.1,1123.1,1123.1,1123.1,1123.1,104110.7,104486.3,104909.8,4828.2,4833.7,4836.9,1122.9,1122.8,1122.8,3102.5,3104.3,3105.1,1123.1,1123.1,29.77,35.290001,23.400000000000002,whiskey_cuttysark
start,1123.0,1123.1,6587.8,6590.9,6592.2,5553.2,5553.1,5554.0,26338.7,26337.8,26351.5,21398.6,21362.6,21381.0,1123.2,1123.1,1123.1,1123.1,-10326629.0,-7018637.5,-7213360.5,2317.4,2316.5,2317.2,4837.9,4838.3,4839.5,6654.3,6653.1,6651.8,1123.1,1123.1,1123.1,1123.1,36535.0,36573.6,36548.4,130414.6,130859.5,131308.9,5819.4,5818.4,5817.8,4314.5,4315.7,4321.0,1123.1,1123.1,1123.1,1123.1,104027.4,104215.5,104521.8,4827.0,4833.5,4837.8,1122.9,1122.8,1122.8,3103.4,3103.8,3104.6,1123.2,1123.1,29.790001,35.240002,25.2,whiskey_cuttysark
start,1123.0,1123.1,6590.0,6590.2,6588.6,5552.7,5553.1,5554.9,26361.2,26360.0,26344.6,21368.9,21395.5,21376.8,1123.1,1123.1,1123.1,1123.1,-11735275.0,-7637121.5,-8024739.0,2317.0,2316.6,2317.4,4836.7,4835.9,4837.6,6653.7,6654.4,6654.5,1123.2,1123.1,1123.1,1123.1,36540.9,36617.9,36611.9,129666.0,130567.4,130710.4,5816.7,5818.8,5818.1,4314.0,4314.3,4319.8,1123.1,1123.1,1123.1,1123.1,104036.6,104159.8,104291.7,4829.5,4834.1,4837.8,1122.9,1122.8,1122.8,3102.7,3103.6,3104.7,1123.1,1123.1,29.799999,35.279999,27.0,whiskey_cuttysark
start,1123.0,1123.1,6587.4,6590.0,6589.8,5550.7,5552.0,5553.7,26340.6,26350.1,26345.3,21313.9,21355.6,21407.1,1123.2,1123.1,1123.1,1123.1,-11878244.0,-7921510.0,-7617233.0,2317.7,2317.3,2317.8,4835.4,4836.5,4838.9,6654.0,6648.6,6648.4,1123.2,1123.1,1123.1,1123.1,36529.0,36569.2,36607.4,128444.6,130536.9,131142.6,5820.5,5817.1,5817.1,4315.3,4315.9,4321.0,1123.1,1123.1,1123.1,1123.1,103717.5,104606.8,104687.3,4828.2,4833.8,4837.5,1122.8,1122.8,1122.8,3102.7,3103.9,3104.4,1123.1,1123.1,29.790001,35.279999,28.8,whiskey_cuttysark
start,1123.0,1123.1,6588.2,6589.2,6588.9,5548.8,5550.0,5552.5,26348.6,26338.1,26354.2,21304.2,21325.0,21387.3,1123.1,1123.1,1123.1,1123.1,-11607213.0,-8069013.5,-7587594.0,2317.0,2316.8,2316.8,4836.4,4836.8,4838.4,6647.3,6649.0,6646.2,1123.1,1123.1,1123.1,1123.1,36551.1,36552.2,36543.0,129755.1,130824.4,131197.0,5817.5,5817.1,5818.7,4314.1,4314.1,4319.9,1123.1,1123.1,1123.1,1123.1,103595.4,104421.0,104381.0,4829.8,4834.5,4839.3,1122.9,1122.8,1122.8,3103.3,3104.3,3104.9,1123.1,1123.1,29.790001,35.27,30.6,whiskey_cuttysark
start,1123.0,1123.1,6587.3,6587.7,6587.6,5550.3,5551.7,5552.5,26337.8,26345.7,26341.5,21366.8,21383.9,21390.7,1123.2,1123.1,1123.1,1123.1,-10390826.0,-7805250.0,-7538705.0,2317.2,2317.2,2317.4,4838.6,4838.8,4842.0,6647.5,6643.1,6645.2,1123.1,1123.1,1123.1,1123.1,36547.7,36600.6,36613.5,129742.2,131145.5,131559.9,5818.9,5816.8,5819.3,4314.7,4316.0,4321.1,1123.2,1123.1,1123.1,1123.1,104132.0,104532.0,104235.9,4827.2,4833.6,4837.9,1122.8,1122.8,1122.8,3103.4,3104.0,3104.7,1123.2,1123.1,29.790001,35.32,32.4,whiskey_cuttysark
start,1123.0,1123.1,6586.4,6586.8,6587.8,5550.6,5552.5,5553.0,26344.4,26335.7,26325.4,21384.1,21375.3,21329.1,1123.2,1123.1,1123.1,1123.1,-9271054.0,-7943021.0,-7959231.5,2317.1,2317.0,2317.6,4838.3,4839.6,4840.1,6644.7,6641.9,6642.9,1123.1,1123.1,1123.1,1123.1,36519.0,36548.2,36563.6,129439.3,130548.5,131013.4,5816.2,5816.2,5817.0,4313.5,4314.4,4318.6,1123.1,1123.1,1123.1,1123.1,104215.5,104470.4,104283.3,4827.2,4834.2,4838.4,1122.8,1122.8,1122.8,3103.4,3104.2,3105.1,1123.1,1123.1,29.790001,35.330002,34.2,whiskey_cuttysark
start,1123.0,1123.1,6588.7,6590.4,6590.7,5552.1,5553.0,5553.5,26329.8,26370.5,26334.6,21384.9,21372.1,21316.7,1123.2,1123.1,1123.1,1123.1,-10924435.0,-21706996.0,-7160385.5,2317.1,2316.6,2317.0,4838.6,4839.5,4840.7,6647.8,6643.6,6641.3,1123.2,1123.1,1123.1,1123.1,36479.1,36559.4,36577.6,129916.5,130736.7,131245.6,5818.0,5817.7,5816.8,4315.1,4315.3,4320.7,1123.1,1123.1,1123.1,1123.1,104042.2,104110.7,103785.6,4828.9,4834.0,4836.0,1122.8,1122.8,1122.8,3103.0,3103.9,3104.7,1123.1,1123.1,29.790001,35.32,36.0,whiskey_cuttysark
start,1123.0,1123.1,6590.0,6590.6,6589.9,5553.0,5552.9,5554.1,26344.6,26332.0,26331.7,21380.9,21418.3,21389.3,1123.1,1123.1,1123.1,1123.1,-13448357.0,-8577765.0,-7294307.5,2317.3,2316.7,2317.5,4835.7,4837.9,4838.8,6646.7,6643.3,6644.1,1123.1,1123.1,1123.1,1123.1,36509.2,36598.9,36561.8,129949.7,130204.2,130695.8,5819.7,5817.4,5817.0,4313.0,4315.0,4320.2,1123.1,1123.1,1123.0,1123.1,104154.2,104419.2,104386.6,4827.4,4833.6,4837.7,1122.9,1122.8,1122.8,3102.1,3103.8,3104.7,1123.1,1123.1,29.790001,35.290001,37.800000000000004,whiskey_cuttysark
start,1123.0,1123.1,6588.6,6591.7,6590.9,5552.5,5553.4,5555.7,26329.8,26334.2,26295.5,21384.2,21380.9,21374.6,1123.1,1123.1,1123.1,1123.1,-9782667.0,-8035762.0,-8351227.5,2316.9,2316.4,2317.4,4836.9,4836.0,4839.2,6648.8,6644.9,6644.6,1123.2,1123.1,1123.1,1123.1,36554.7,36619.3,36574.3,129419.3,130189.7,131122.0,5818.2,5816.1,5817.0,4315.2,4314.6,4320.5,1123.1,1123.1,1123.1,1123.1,104228.5,104408.0,104495.6,4829.0,4833.2,4838.3,1122.9,1122.8,1122.8,3103.5,3104.1,3105.9,1123.1,1123.1,29.790001,35.25,39.6,whiskey_cuttysark
start,1123.1,1123.1,6589.2,6587.2,6588.6,5552.2,5552.0,5555.5,26329.4,26331.3,26342.1,21387.6,21412.3,21417.2,1123.1,1123.1,1123.1,1123.1,-10783474.0,-7970075.5,-8490617.0,2317.0,2316.7,2317.1,4838.4,4839.4,4840.2,6646.7,6644.7,6643.5,1123.1,1123.1,1123.1,1123.1,36527.9,36569.6,36583.0,129707.6,130872.7,130995.8,5817.8,5817.5,5818.8,4314.1,4314.8,4320.3,1123.1,1123.1,1123.0,1123.1,104083.8,103947.9,103982.1,4828.7,4834.3,4837.4,1122.9,1122.8,1122.8,3102.7,3103.6,3105.1,1123.2,1123.1,29.799999,35.279999,41.4,whiskey_cuttysark
start,1123.0,1123.1,6587.7,6587.0,6590.3,5551.3,5552.9,5555.8,26305.8,26338.7,26333.4,21395.0,21419.7,21386.9,1123.1,1123.1,1123.1,1123.1,-9154985.0,-7519324.5,-6595304.0,2317.2,2316.5,2317.1,4839.3,4840.2,4840.6,6647.1,6645.1,6646.0,1123.1,1123.1,1123.1,1123.1,36513.8,36543.3,36528.1,129919.4,130847.8,131604.3,5818.1,5817.0,5816.9,4314.0,4315.4,4321.1,1123.1,1123.1,1123.1,1123.1,104461.1,104729.5,104836.5,4828.7,4833.5,4839.9,1122.8,1122.8,1122.8,3103.1,3103.6,3104.5,1123.1,1123.1,29.77,35.299999,43.2,whiskey_cuttysark
start,1123.0,1123.1,6588.4,6590.4,6588.1,5552.3,5553.8,5555.0,26345.8,26350.4,26324.0,21386.5,21368.9,21345.0,1123.2,1123.1,1123.1,1123.1,-9582367.0,-7303414.5,-7794850.0,2316.6,2316.0,2316.5,4839.6,4839.8,4841.9,6644.4,6642.4,6642.7,1123.2,1123.1,1123.1,1123.1,36555.8,36612.6,36584.6,129851.6,130884.4,131139.7,5817.5,5815.4,5815.5,4314.9,4315.3,4320.6,1123.1,1123.1,1123.1,1123.1,103732.3,104255.4,104087.5,4828.8,4836.2,4838.7,1122.9,1122.8,1122.8,3101.9,3104.0,3104.7,1123.2,1123.1,29.799999,35.330002,45.0,whiskey_cuttysark
start,1123.0,1123.1,6589.8,6589.8,6591.3,5552.9,5554.5,5555.4,26349.6,26328.2,26352.8,21414.3,21412.9,21412.0,1123.1,1123.1,1123.1,1123.1,-11607213.0,-8002783.5,-7169160.5,2317.2,2316.8,2317.1,4840.2,4842.4,4842.4,6642.5,6643.4,6642.3,1123.1,1123.1,1123.1,1123.1,36501.4,36544.6,36554.0,130281.0,130801.0,131629.5,5817.3,5815.9,5816.0,4314.3,4314.1,4321.1,1123.1,1123.1,1123.1,1123.1,103830.8,104384.7,104335.4,4831.3,4836.4,4840.4,1122.9,1122.9,1122.8,3103.5,3104.4,3105.6,1123.1,1123.1,29.790001,35.25,46.800000000000004,whiskey_cuttysark
start,1123.0,1123.1,6589.6,6592.0,6591.1,5552.3,5554.0,5555.3,26364.7,26343.4,26342.1,21401.9,21408.0,21358.8,1123.2,1123.1,1123.0,1123.1,-11561334.0,-7637121.5,-7763815.0,2317.5,2316.9,2317.4,4839.9,4839.9,4843.0,6642.3,6641.0,6640.3,1123.1,1123.1,1123.1,1123.1,36472.5,36521.5,36517.6,130176.7,131025.1,131474.2,5819.5,5818.9,5816.7,4314.3,4315.6,4320.0,1123.1,1123.1,1123.1,1123.1,103323.7,104259.1,104226.6,4830.6,4835.5,4839.3,1122.9,1122.8,1122.8,3103.0,3104.0,3105.4,1123.2,1123.1,29.790001,35.240002,48.6,whiskey_cuttysark
start,1123.0,1123.1,6589.5,6591.9,6593.0,5552.6,5553.3,5555.8,26341.7,26347.2,26332.9,21391.2,21389.4,21384.6,1123.2,1123.1,1123.1,1123.1,-10617124.0,-8024739.0,-7186775.0,2317.2,2316.9,2317.2,4843.0,4841.8,4842.9,6644.6,6640.0,6642.1,1123.1,1123.1,1123.1,1123.1,36496.3,36546.0,36585.3,129539.6,130602.4,130884.4,5818.5,5817.2,5817.8,4313.6,4313.5,4319.3,1123.1,1123.1,1123.1,1123.1,103915.6,103840.0,104354.0,4830.3,4834.7,4837.6,1122.9,1122.8,1122.8,3103.6,3104.7,3104.6,1123.2,1123.1,29.77,35.27,50.4,whiskey_cuttysark
start,1123.0,1123.1,6591.2,6590.9,6592.6,5553.0,5553.2,5556.2,26358.3,26360.3,26368.3,21370.3,21393.4,21391.0,1123.1,1123.1,1123.1,1123.1,-11359292.0,-7932251.0,-8210576.0,2317.1,2316.4,2316.9,4839.4,4840.0,4842.5,6645.8,6645.7,6642.0,1123.2,1123.1,1123.1,1123.1,36468.5,36508.9,36530.1,129733.5,130323.1,131263.2,5816.1,5812.9,5816.1,4311.2,4312.7,4318.8,1123.2,1123.1,1123.1,1123.1,104070.9,104158.0,104004.3,4829.6,4835.6,4840.3,1122.9,1122.8,1122.8,3103.3,3104.1,3105.2,1123.1,1123.1,29.799999,35.240002,52.2,whiskey_cuttysark
start,1123.0,1123.1,6589.9,6591.0,6591.3,5551.5,5551.5,5553.4,26335.8,26351.4,26359.0,21404.7,21447.9,21431.1,1123.1,1123.1,1123.1,1123.1,-10944875.0,-8024739.0,-7878835.0,2317.0,2316.3,2316.9,4839.1,4840.7,4842.2,6641.3,6638.4,6640.6,1123.2,1123.1,1123.1,1123.1,36484.9,36550.2,36593.5,129972.8,131191.1,131344.3,5813.4,5811.7,5814.5,4311.2,4311.7,4316.9,1123.2,1123.1,1123.1,1123.1,104483.5,104422.9,104434.1,4829.0,4835.9,4839.8,1122.9,1122.8,1122.8,3103.2,3104.1,3105.3,1123.2,1123.1,29.809999,35.25,54.0,whiskey_cuttysark
start,1123.0,1123.1,6590.5,6591.2,6590.0,5551.5,5551.2,5553.4,26356.4,26368.5,26361.3,21341.4,21332.4,21332.5,1123.1,1123.1,1123.1,1123.1,-12074376.0,-7805250.0,-8233688.0,2316.0,2315.5,2316.4,4839.6,4840.6,4842.9,6645.9,6642.1,6643.0,1123.1,1123.1,1123.1,1123.1,36506.8,36600.9,36543.0,129887.6,130624.3,131303.0,5813.0,5811.4,5812.6,4312.0,4312.5,4317.5,1123.1,1123.1,1123.0,1123.1,104032.9,104266.6,104363.3,4830.5,4835.2,4840.3,1122.9,1122.8,1122.8,3103.1,3104.0,3104.7,1123.2,1123.1,29.799999,35.290001,55.800000000000004,whiskey_cuttysark
start,1123.0,1123.1,6588.9,6589.4,6590.7,5552.6,5553.2,5555.3,26339.0,26332.4,26324.0,21381.7,21315.5,21352.0,1123.1,1123.1,1123.1,1123.1,-11228474.0,-8883880.0,-7558184.5,2315.9,2315.1,2315.9,4841.7,4842.5,4844.9,6636.4,6633.6,6636.0,1123.2,1123.1,1123.1,1123.1,36494.0,36518.7,36523.6,129601.3,130373.9,131197.0,5814.7,5812.6,5813.6,4312.0,4312.6,4317.8,1123.1,1123.1,1123.1,1123.1,104177.4,104488.2,104519.9,4830.7,4836.9,4840.9,1122.9,1122.8,1122.8,3103.5,3104.2,3105.3,1123.1,1123.1,29.790001,35.299999,57.6,whiskey_cuttysark
start,1123.0,1123.1,6588.1,6586.9,6590.0,5551.0,5551.4,5552.8,26316.2,26315.2,26362.1,21313.6,21334.6,21310.0,1123.1,1123.1,1123.1,1123.1,-13043556.0,-7409797.5,-7285223.5,2316.1,2315.6,2315.9,4841.6,4842.0,4844.3,6640.7,6640.0,6640.2,1123.1,1123.1,1123.1,1123.1,36480.5,36512.7,36510.3,129884.8,130531.0,130847.8,5815.8,5815.7,5815.2,4312.5,4312.6,4317.9,1123.1,1123.1,1123.1,1123.1,103778.2,104521.8,104445.3,4831.8,4838.6,4841.0,1122.9,1122.8,1122.8,3103.6,3104.6,3105.2,1123.1,1123.1,29.790001,35.32,59.4,whiskey_cuttysark
start,1123.0,1123.1,6590.0,6588.5,6589.3,5551.7,5552.3,5553.6,26333.2,26354.3,26339.3,21335.7,21354.9,21305.4,1123.2,1123.1,1123.1,1123.1,-10326629.0,-7707555.5,-7142899.5,2316.9,2316.4,2316.8,4842.0,4844.8,4845.3,6642.3,6636.6,6638.9,1123.1,1123.1,1123.1,1123.1,36497.0,36556.6,36523.9,129587.0,130962.0,131214.7,5817.0,5815.2,5815.8,4313.1,4313.8,4319.0,1123.1,1123.1,1123.1,1123.1,104165.4,104388.4,104381.0,4832.3,4837.2,4841.4,1122.9,1122.8,1122.8,3103.3,3103.9,3105.4,1123.2,1123.1,29.790001,35.349998,61.2,whiskey_cuttysark
start,1123.0,1123.1,6589.2,6589.6,6590.4,5554.3,5554.1,5557.0,26347.5,26337.5,26325.4,21309.7,21305.2,21345.0,1123.1,1123.1,1123.1,1123.1,-11830203.0,-7231192.0,-7657113.5,2316.5,2316.3,2316.9,4845.1,4845.1,4846.7,6640.4,6637.6,6637.5,1123.2,1123.1,1123.1,1123.1,36483.2,36541.1,36568.7,130065.2,130548.5,131251.5,5818.3,5816.8,5818.5,4313.7,4313.9,4319.2,1123.1,1123.1,1123.1,1123.1,103928.5,104394.0,104228.5,4830.9,4836.6,4841.0,1122.9,1122.8,1122.8,3103.3,3104.7,3105.3,1123.1,1123.1,29.799999,35.330002,63.0,whiskey_cuttysark
start,1123.0,1123.1,6590.6,6591.5,6589.5,5554.7,5554.3,5556.6,26364.7,26358.0,26351.4,21436.7,21370.0,21396.5,1123.2,1123.1,1123.1,1123.1,-11653457.0,-7991851.0,-7419194.5,2316.5,2316.0,2316.8,4845.4,4846.6,4847.4,6638.8,6635.0,6636.2,1123.1,1123.1,1123.1,1123.1,36462.5,36534.6,36476.5,130059.5,131013.4,131033.9,5817.4,5816.1,5816.4,4313.2,4313.8,4318.7,1123.1,1123.1,1123.1,1123.1,104171.9,104455.5,104394.0,4830.6,4835.3,4838.8,1122.9,1122.8,1122.8,3104.2,3104.9,3106.8,1123.2,1123.1,29.799999,35.32,64.8,whiskey_cuttysark
start,1123.0,1123.1,6588.1,6591.4,6590.9,5553.1,5554.7,5556.5,26360.3,26339.3,26333.2,21389.3,21375.8,21362.2,1123.2,1123.1,1123.1,1123.1,-9932147.0,-7363165.0,-7027068.5,2316.7,2316.0,2316.7,4844.1,4844.5,4845.1,6640.1,6641.2,6636.2,1123.2,1123.1,1123.1,1123.1,36509.6,36505.9,36538.4,130755.7,130979.6,131272.1,5815.4,5815.3,5816.3,4311.9,4312.9,4317.8,1123.1,1123.1,1123.1,1123.1,104127.4,104430.4,104379.1,4829.0,4834.7,4839.5,1122.9,1122.8,1122.8,3103.6,3104.3,3105.8,1123.1,1123.1,29.790001,35.290001,66.60000000000001,whiskey_cuttysark
